,Unnamed: 0,id,segment_id,label_topic,aspect,opinion,sentiment
5970,2447.0,163.0,27.0,2.0,finish,typical BMW fashion,neu
5971,,163.0,27.0,2.0,dashboard,sense of tech,neu
5972,,163.0,27.0,2.0,leather,Marino,neu
5973,,163.0,27.0,2.0,interior trim,aluminium carbon,neu
5974,2448.0,163.0,28.0,1.0,-,-,-
5975,2449.0,163.0,29.0,8.0,climate control,touchscreen,neu
5976,,163.0,29.0,8.0,climate control,digital,neu
5977,,163.0,29.0,8.0,climate control,pretty cool,pos
5978,2450.0,163.0,30.0,2.0,-,-,-
5979,2451.0,163.0,31.0,8.0,display,high resolution,pos
5980,,163.0,31.0,8.0,display,pretty cool,pos
5981,2452.0,163.0,32.0,1.0,sound system,favorite,pos
5982,,163.0,32.0,1.0,ambient lighting,pretty intense,pos
5983,2453.0,163.0,33.0,8.0,sound system,definitely a ton of base,pos
5984,,163.0,33.0,8.0,sound system,crystal clear,pos
5985,,163.0,33.0,8.0,sound system,loudest,pos
5986,,163.0,33.0,8.0,sound system,absolutely amazing,pos
5987,,163.0,33.0,8.0,sound system,not have any issues,pos
5988,2454.0,163.0,34.0,5.0,rear view camera,definitely impressive,pos
5989,,163.0,34.0,5.0,M5,lead into safety,pos
5990,2455.0,163.0,35.0,6.0,-,-,-
5991,2456.0,165.0,1.0,6.0,-,-,-
5992,2457.0,165.0,2.0,3.0,-,-,-
5993,,165.0,2.0,3.0,seat,good level,pos
5994,2458.0,165.0,3.0,3.0,-,-,-
5995,2459.0,165.0,4.0,2.0,inside,very luxurious feel,pos
5996,,165.0,4.0,2.0,dshboard,wooden effect,pos
5997,,165.0,4.0,2.0,wooden effect,adds little bit more of classiness,pos
5998,2460.0,165.0,5.0,8.0,I drive system,very very easy to use,pos
5999,,165.0,5.0,8.0,I drive system,Easy,pos
6000,2461.0,165.0,6.0,4.0,gearbox,amazing,pos
6001,,165.0,6.0,4.0,sport mode,throttle a bit more responsive,neu
6002,,165.0,6.0,4.0,Eco Pro mode,drive in town,neu
6003,2462.0,165.0,7.0,1.0,climate control,individual,neu
6004,,165.0,7.0,1.0,bluetooth,like,pos
6005,,165.0,7.0,1.0,average speed,really good,pos
6006,,165.0,7.0,1.0,My Vehicle,like,pos
6007,2463.0,165.0,8.0,8.0,car,like,pos
6008,,165.0,8.0,8.0,car,very practical,pos
6009,,165.0,8.0,8.0,get in,really easy,pos
6010,2464.0,165.0,9.0,9.0,boot,electric,neu
6011,,165.0,9.0,9.0,boot,personal favourite,pos
6012,2465.0,165.0,10.0,2.0,-,-,-
6013,2466.0,165.0,11.0,1.0,paddles,flappy,neu
6014,2467.0,165.0,12.0,2.0,car,really good,pos
6015,2468.0,165.0,13.0,1.0,-,-,-
6016,2469.0,165.0,14.0,9.0,lights,automatic,neu
6017,2470.0,165.0,15.0,1.0,button to open the boot,little,neu
6018,,165.0,15.0,1.0,button to open the boot,good little feature,pos
6019,2471.0,165.0,16.0,9.0,-,-,-
6020,2472.0,165.0,17.0,1.0,parking center switch,really good,pos
6021,,165.0,17.0,1.0,handbrake,electric,pos
6022,2473.0,165.0,18.0,2.0,-,-,-
6023,2474.0,165.0,19.0,9.0,boot,electronic,pos
6024,,165.0,19.0,9.0,boot,good,pos
6025,2475.0,165.0,20.0,9.0,seats,go forward individually,pos
6026,,165.0,20.0,9.0,boot,small,neg
6027,,165.0,20.0,9.0,boot,shallow,neg
6028,,165.0,20.0,9.0,storage underneath,feels quite flimsy,neg
6029,,165.0,20.0,9.0,storage underneath,not exactly deep,neg
6030,,165.0,20.0,9.0,storage underneath,not think will hold much weight,neg
6031,,165.0,20.0,9.0,loading,low,neg
6032,,165.0,20.0,9.0,storage underneath,still works,neu
6033,2476.0,166.0,1.0,6.0,-,-,-
6034,2477.0,166.0,2.0,3.0,-,-,-
6035,2478.0,166.0,3.0,6.0,-,-,-
6036,2479.0,166.0,4.0,3.0,sides,quite soft,neu
6037,,166.0,4.0,3.0,cell,little,neg
6038,,166.0,4.0,3.0,get in,slide a little easier,pos
6039,2480.0,166.0,5.0,3.0,-,-,-
6040,2481.0,166.0,6.0,2.0,interior,unlike any other car,neu
6041,2482.0,166.0,7.0,1.0,entertaintment system,system of the year,pos
6042,,166.0,7.0,1.0,entertaintment system,all touch screen,neu
6043,2483.0,166.0,8.0,8.0,satnav,great,pos
6044,,166.0,8.0,8.0,satnav,very easy to use,pos
6045,,166.0,8.0,8.0,satnav,very simple,pos
6046,,166.0,8.0,8.0,satnav,clever,pos
6047,2484.0,166.0,9.0,2.0,satnav,amazing,pos
6048,2485.0,166.0,10.0,1.0,steering wheel,soft taps,neu
6049,,166.0,10.0,1.0,steering wheel,absolutely fantastic,pos
6050,,166.0,10.0,1.0,steering,so comfortable,pos
6051,,166.0,10.0,1.0,paddles,flappy,pos
6052,,166.0,10.0,1.0,wipers,automatic,neu
6053,,166.0,10.0,1.0,lights,automatic,neu
6054,,166.0,10.0,1.0,Eco Pro,drive in town,neu
6055,,166.0,10.0,1.0,start stop feature,clever clever feature,pos
6056,,166.0,10.0,1.0,car,absolutely fantastic,pos
6057,2486.0,166.0,11.0,1.0,storage,nice little bit,pos
6058,,166.0,11.0,1.0,storage,quite hidden,neu
6059,,166.0,11.0,1.0,storage,blend in with dash quarters,neu
6060,,166.0,11.0,1.0,cup holder,like,pos
6061,,166.0,11.0,1.0,tray,decent size,pos
6062,,166.0,11.0,1.0,tray,like,pos
6063,,166.0,11.0,1.0,tray,clever,pos
6064,,166.0,11.0,1.0,door bins,absolutely fantastic,pos
6065,,166.0,11.0,1.0,glove box,decent size,pos
6066,,166.0,11.0,1.0,tray storage,nice,pos
6067,,166.0,11.0,1.0,tray storage,little,neu
6068,,166.0,11.0,1.0,tray storage,fit quite a few things,pos
6069,,166.0,11.0,1.0,storage,kind of storage circle,neu
6070,2487.0,166.0,12.0,9.0,boot,absolutely brilliant,pos
6071,,166.0,12.0,9.0,height from ground,fantastic,pos
6072,,166.0,12.0,9.0,back,quite a lot of room,pos
6073,,166.0,12.0,9.0,seats,electronic,pos
6074,,166.0,12.0,9.0,seat buttons,brilliant,pos
6075,,166.0,12.0,9.0,electronic,favorite,pos
6076,2488.0,166.0,13.0,6.0,-,-,-
6077,2489.0,166.0,14.0,4.0,drive,absolutely phenomenal,pos
6078,2490.0,166.0,15.0,3.0,drive,so comfortable,pos
6079,,166.0,15.0,3.0,car,so so comfortable,pos
6080,,166.0,15.0,3.0,seats,heated,pos
6081,2491.0,166.0,16.0,4.0,bumps,unbelievable,pos
6082,,166.0,16.0,4.0,bumps,just cruises,pos
6083,2492.0,166.0,17.0,3.0,war noise,not feel like anything,neg
6084,2493.0,166.0,18.0,4.0,noise,absolutely brilliant,pos
6085,,166.0,18.0,4.0,car,love,pos
6086,,166.0,18.0,4.0,car,love,pos
6087,,166.0,18.0,4.0,car,unlike any other car,pos
6088,2494.0,166.0,19.0,2.0,feel,so so much luxurious,pos
6089,,166.0,19.0,2.0,car,so nice,pos
6090,2495.0,166.0,20.0,3.0,long in the car,unbelievably comfortable,pos
6091,,166.0,20.0,3.0,everything,perfect,pos
6092,,166.0,20.0,3.0,car,amazing,pos
6093,,166.0,20.0,3.0,car,good,pos
6094,2496.0,166.0,21.0,0.0,-,-,-
6095,2497.0,166.0,22.0,3.0,-,-,-
6096,2498.0,166.0,23.0,6.0,-,-,-
6097,2499.0,168.0,1.0,6.0,first impression,pretty good,pos
6098,,168.0,1.0,6.0,car,pretty good,pos
6099,2500.0,168.0,2.0,6.0,-,-,-
6100,2501.0,168.0,3.0,1.0,-,-,-
6101,2502.0,168.0,4.0,5.0,TV chair,annoying,neg
6102,2503.0,168.0,5.0,6.0,-,-,-
6103,2504.0,168.0,6.0,6.0,car,dirty,neg
6104,2505.0,168.0,7.0,0.0,car,very very good,pos
6105,,168.0,7.0,0.0,engine,totally underpowered sometimes,neg
6106,,168.0,7.0,0.0,power delivery,free,pos
6107,,168.0,7.0,0.0,power delivery,linear,pos
6108,,168.0,7.0,0.0,car,quite heavy,neu
6109,,168.0,7.0,0.0,engine,very small,neg
6110,,168.0,7.0,0.0,engine,Mini Cooper,neu
6111,,168.0,7.0,0.0,engine auto cut off,annoying,neg
6112,,168.0,7.0,0.0,highway,car under performer,neg
6113,2506.0,168.0,8.0,0.0,-,-,-
6114,2507.0,168.0,9.0,8.0,engine automatic switch off,annoying,neg
6115,,168.0,9.0,8.0,car does not remember,annoying,neg
6116,2508.0,168.0,10.0,4.0,handling,amazing,pos
6117,,168.0,10.0,4.0,handling,precise,pos
6118,,168.0,10.0,4.0,steering,little less responsive,neg
6119,,168.0,10.0,4.0,steering feedback,little downside,neg
6120,,168.0,10.0,4.0,handling,really well,pos
6121,,168.0,10.0,4.0,roundabout,specially handle well,pos
6122,,168.0,10.0,4.0,wheelbase,shorter,neg
6123,,168.0,10.0,4.0,brake,softness,pos
6124,,168.0,10.0,4.0,brake,like,pos
6125,,168.0,10.0,4.0,brake pedal,soft,pos
6126,,168.0,10.0,4.0,car,really good,pos
6127,,168.0,10.0,4.0,car,really good,pos
6128,,168.0,10.0,4.0,pedal configuration,nice,pos
6129,2509.0,168.0,11.0,3.0,seating,nice,pos
6130,,168.0,11.0,3.0,seat,wish were more softer,neg
6131,,168.0,11.0,3.0,four people,easy,pos
6132,,168.0,11.0,3.0,fifth portion,really slim,neg
6133,,168.0,11.0,3.0,car,really quiet,pos
6134,,168.0,11.0,3.0,engine noise,pretty damn low,pos
6135,2510.0,168.0,12.0,0.0,engine,not that powerful,neg
6136,,168.0,12.0,0.0,price,very affordable,pos
6137,2511.0,168.0,13.0,7.0,-,-,-
6138,2512.0,168.0,14.0,6.0,car,so pretty,pos
6139,,168.0,14.0,6.0,view,amazing,pos
6140,2513.0,168.0,15.0,0.0,fuel tank,little bit tiny,neg
6141,,168.0,15.0,0.0,fuel tank,have to fill a lot on longer journeys,neg
6142,,168.0,15.0,0.0,kilometres,give decent amount,neu
6143,,168.0,15.0,0.0,engine,tiny,neu
6144,,168.0,15.0,0.0,balance,really good,pos
6145,2514.0,168.0,16.0,6.0,-,-,-
6146,2515.0,168.0,17.0,7.0,car,really good,pos
6147,,168.0,17.0,7.0,price,budget car,pos
6148,2516.0,168.0,18.0,8.0,layout,very good,pos
6149,,168.0,18.0,8.0,electronics,less,neu
6150,,168.0,18.0,8.0,electronics,pretty straightforward,pos
6151,2517.0,168.0,19.0,6.0,handling,pretty good,pos
6152,,168.0,19.0,6.0,car,very good,pos
6153,2518.0,168.0,20.0,5.0,-,-,-
6154,2519.0,168.0,21.0,6.0,-,-,-
6155,2520.0,168.0,22.0,3.0,-,-,-
6156,2521.0,169.0,1.0,3.0,-,-,-
6157,2522.0,169.0,2.0,6.0,-,-,-
6158,2523.0,169.0,3.0,2.0,leather,black Nevada leather,neu
6159,,169.0,3.0,2.0,X5,in titanium,neu
6160,2524.0,169.0,4.0,0.0,drive,all wheel,neu
6161,2525.0,169.0,5.0,1.0,-,-,-
6162,2526.0,169.0,6.0,9.0,exhaust tips,bright,pos
6163,2527.0,169.0,7.0,9.0,-,-,-
6164,2528.0,169.0,8.0,9.0,-,-,-
6165,2529.0,169.0,9.0,9.0,Key,comfort access,neu
6166,2530.0,169.0,10.0,1.0,door locks,power,neu
6167,,169.0,10.0,1.0,windows,power,neu
6168,,169.0,10.0,1.0,mirrors,automatic,neu
6169,,169.0,10.0,1.0,mirrors,dimming,neu
6170,,169.0,10.0,1.0,mirrors,powerful,neu
6171,2531.0,169.0,11.0,2.0,door trim,satin silver,pos
6172,2532.0,169.0,12.0,3.0,seat,electronic,neu
6173,,169.0,12.0,3.0,seat,multi-function,neu
6174,,169.0,12.0,3.0,seat,memory,neu
6175,2533.0,169.0,13.0,3.0,seat,adjustable extenders,neu
6176,2534.0,169.0,14.0,3.0,cusions,comfort,neu
6177,2535.0,169.0,15.0,1.0,headlamps,automatic,neu
6178,2536.0,169.0,16.0,1.0,steering,tilt,neu
6179,,169.0,16.0,1.0,steering,telescopic,neu
6180,,169.0,16.0,1.0,steering,easy,pos
6181,,169.0,16.0,1.0,steering,power,neu
6182,2537.0,169.0,17.0,8.0,-,-,-
6183,2538.0,169.0,18.0,1.0,steering,multi-function,neu
6184,2539.0,169.0,19.0,2.0,steering,heated,pos
6185,,169.0,19.0,2.0,trim,satin silver,pos
6186,2540.0,169.0,20.0,0.0,-,-,-
6187,2541.0,169.0,21.0,1.0,-,-,-
6188,2542.0,169.0,22.0,1.0,-,-,-
6189,2543.0,169.0,23.0,2.0,trim,burl walnut,neu
6190,,169.0,23.0,2.0,trim,satin silver,neu
6191,2544.0,169.0,24.0,3.0,seating,three rows,pos
6192,,169.0,24.0,3.0,head restrains,high decibel,neu
6193,2545.0,169.0,25.0,1.0,cup holders,pop up,neu
6194,2546.0,169.0,26.0,1.0,climate control,individual,neu
6195,2547.0,169.0,27.0,1.0,-,-,-
6196,2548.0,169.0,28.0,1.0,-,-,-
6197,2549.0,169.0,29.0,3.0,head restrains,high decibel,neu
6198,,169.0,29.0,3.0,seats,50 50 split folding,neu
6199,2550.0,169.0,30.0,1.0,-,-,-
6200,2551.0,169.0,31.0,9.0,-,-,-
6201,2552.0,169.0,32.0,1.0,fold third row,easy,pos
6202,,169.0,32.0,1.0,leathers,lever,neu
6203,2553.0,169.0,33.0,9.0,cargo room,greatly enhanced by stowed second row,pos
6204,2554.0,169.0,34.0,6.0,-,-,-
6205,2555.0,171.0,1.0,6.0,price,right at the top end of my budget,neu
6206,2556.0,171.0,2.0,2.0,color,marina blue,neu
6207,,171.0,2.0,2.0,color,absolutely stunning,pos
6208,,171.0,2.0,2.0,grill,chrome,neu
6209,,171.0,2.0,2.0,grill,not a big fan of,neg
6210,,171.0,2.0,2.0,wheels,silver,neu
6211,,171.0,2.0,2.0,wheels,performance,neu
6212,,171.0,2.0,2.0,wheels,inside looks black,neu
6213,2557.0,171.0,3.0,6.0,engine,absolute weapon,pos
6214,2558.0,171.0,4.0,2.0,outside,beautiful,pos
6215,,171.0,4.0,2.0,inside,no carbon,neu
6216,,171.0,4.0,2.0,inside,really nice black piano,pos
6217,2559.0,171.0,5.0,6.0,car,eaxactly same as Lmborghini Aventador,neu
6218,2560.0,171.0,6.0,0.0,sound,unbelievable,neu
6219,,171.0,6.0,0.0,sound,turbos,neu
6220,,171.0,6.0,0.0,sound,burble,neu
6221,,171.0,6.0,0.0,sound,complain,neg
6222,2561.0,171.0,7.0,7.0,-,-,-
6223,2562.0,171.0,8.0,4.0,car,quite unfamaliar,pos
6224,2563.0,171.0,9.0,4.0,-,-,-
6225,2564.0,171.0,10.0,4.0,-,-,-
6226,2565.0,171.0,11.0,4.0,-,-,-
6227,2566.0,171.0,12.0,0.0,automatic box,little lurch forward,pos
6228,2567.0,171.0,13.0,1.0,dash,interesting,pos
6229,,171.0,13.0,1.0,sport suspension,efficient,pos
6230,,171.0,13.0,1.0,sport driving,efficient,pos
6231,2568.0,171.0,14.0,0.0,-,-,-
6232,2569.0,171.0,15.0,1.0,steering,love,pos
6233,,171.0,15.0,1.0,steering,super chunky,pos
6234,,171.0,15.0,1.0,steering,really sort of nice,pos
6235,,171.0,15.0,1.0,steering,fits right in your grip,pos
6236,2570.0,171.0,16.0,4.0,steering,incredibly nice,pos
6237,,171.0,16.0,4.0,steering,nice field,pos
6238,,171.0,16.0,4.0,car,surprised,pos
6239,2571.0,171.0,17.0,3.0,door,two door version,neu
6240,,171.0,17.0,3.0,get in,move the seat forward to get people in the back,neg
6241,2572.0,171.0,18.0,6.0,-,-,-
6242,2573.0,171.0,19.0,4.0,suspension,comfortable,neu
6243,,171.0,19.0,4.0,windscreen,old,neu
6244,,171.0,19.0,4.0,windscreen,steam coming up,neu
6245,2574.0,171.0,20.0,8.0,technology,quite a lot,pos
6246,,171.0,20.0,8.0,technology,modern,pos
6247,2575.0,171.0,21.0,7.0,price,hell lot of money,neg
6248,,171.0,21.0,7.0,car,gonna depreciate quite heavily,neg
6249,,171.0,21.0,7.0,car,gonna depreciate a lot,neg
6250,2576.0,171.0,22.0,1.0,-,-,-
6251,2577.0,171.0,23.0,6.0,-,-,-
6252,2578.0,171.0,24.0,0.0,sound,good literally,pos
6253,2579.0,171.0,25.0,4.0,-,-,-
6254,2580.0,171.0,26.0,4.0,engine,gor some grunt,pos
6255,2581.0,171.0,27.0,7.0,BMW cars,do depreciate,neu
6256,2582.0,171.0,28.0,4.0,car,likes to get back into manual,neu
6257,2583.0,171.0,29.0,3.0,-,-,-
6258,2584.0,171.0,30.0,3.0,roof,slanting,neu
6259,,171.0,30.0,3.0,headroom,sit like this to get headroom,neg
6260,,171.0,30.0,3.0,headroom,not bad,neu
6261,,171.0,30.0,3.0,legroom,lot of,neu
6262,,171.0,30.0,3.0,legroom,too bad,neg
6263,2585.0,171.0,31.0,3.0,-,-,-
6264,2586.0,171.0,32.0,6.0,car,really really like,pos
6265,2587.0,171.0,33.0,3.0,-,-,-
6266,2588.0,171.0,34.0,6.0,-,-,-
6267,2589.0,173.0,1.0,8.0,buttons,human brain does not have the capacity to store all,neg
6268,,173.0,1.0,8.0,indicators,forget,neg
6269,2590.0,173.0,2.0,6.0,-,-,-
6270,2591.0,173.0,3.0,6.0,performance,can keep up with pretty iconic cars,pos
6271,,173.0,3.0,6.0,car,supercar,pos
6272,,173.0,3.0,6.0,practicality,of an SUV,neu
6273,,173.0,3.0,6.0,utility,of an SUV,neu
6274,2592.0,173.0,4.0,6.0,-,-,-
6275,2593.0,173.0,5.0,8.0,buttons,so many,neg
6276,,173.0,5.0,8.0,settings,a lot,neg
6277,,173.0,5.0,8.0,settings,make no sense to me,neg
6278,,173.0,5.0,8.0,car,so many duplicative things,neg
6279,,173.0,5.0,8.0,display unit,no touch,neg
6280,2594.0,173.0,6.0,0.0,performance,lot of,pos
6281,,173.0,6.0,0.0,car,jerky,neg
6282,,173.0,6.0,0.0,car,twitchy,neg
6283,,173.0,6.0,0.0,brakes,very squeaky,neg
6284,,173.0,6.0,0.0,foot down (acceleration),scare,neg
6285,,173.0,6.0,0.0,delivery,not in the right way,neg
6286,2595.0,173.0,7.0,4.0,-,-,-
6287,2596.0,173.0,8.0,6.0,-,-,-
6288,2597.0,175.0,1.0,8.0,gear select,great,pos
6289,2598.0,175.0,2.0,6.0,-,-,-
6290,2599.0,175.0,3.0,2.0,car,most futuristic,pos
6291,,175.0,3.0,2.0,wheel design,looks utterly insane,pos
6292,,175.0,3.0,2.0,wing mirrors,super curvy,pos
6293,,175.0,3.0,2.0,wing mirrors,two tone,pos
6294,,175.0,3.0,2.0,wind intakes,wierd,neu
6295,,175.0,3.0,2.0,car,absolutely amazing,pos
6296,2600.0,175.0,4.0,6.0,-,-,-
6297,2601.0,175.0,5.0,9.0,car,car filled with technology,pos
6298,,175.0,5.0,9.0,reversing,a lot easier,pos
6299,,175.0,5.0,9.0,car,intelligent,pos
6300,2602.0,175.0,6.0,6.0,car,super easy,pos
6301,2603.0,175.0,7.0,9.0,key,super cool,pos
6302,2604.0,175.0,8.0,9.0,charging,no need to charge the electricity,pos
6303,,175.0,8.0,9.0,charging,great,pos
6304,2605.0,175.0,9.0,2.0,design,super futuristic,pos
6305,,175.0,9.0,2.0,interior,most futuristic designed,pos
6306,,175.0,9.0,2.0,lines,utterly amazing,pos
6307,,175.0,9.0,2.0,center console,looks like out of a spaceship,pos
6308,,175.0,9.0,2.0,interior loom,amazing,pos
6309,,175.0,9.0,2.0,interior loom,honestly amazing,pos
6310,,175.0,9.0,2.0,seat belt,blue,neu
6311,,175.0,9.0,2.0,seat belt,favourite,pos
6312,2606.0,175.0,10.0,6.0,-,-,-
6313,2607.0,175.0,11.0,3.0,car,lot more practical,pos
6314,,175.0,11.0,3.0,car,lot more usable,pos
6315,,175.0,11.0,3.0,car,drive on a day to day basis,pos
6316,2608.0,175.0,12.0,6.0,edition,absolutely lovely,pos
6317,2609.0,175.0,13.0,3.0,get in,difficult,neg
6318,,175.0,13.0,3.0,get out,difficult,neg
6319,,175.0,13.0,3.0,seats,so much lower than actual door,neg
6320,2610.0,175.0,14.0,1.0,steering,beautiful,pos
6321,,175.0,14.0,1.0,steering,cool little design,pos
6322,,175.0,14.0,1.0,Eco pro,very more efficient,pos
6323,,175.0,14.0,1.0,storage space,nice,pos
6324,,175.0,14.0,1.0,storage space,little,neu
6325,,175.0,14.0,1.0,cup holders,not that big,neg
6326,,175.0,14.0,1.0,cup holders,least favourite,neg
6327,2612.0,175.0,16.0,3.0,visibility,wing mirror looks like a car is always in your blind spot,neg
6328,2613.0,175.0,17.0,5.0,-,-,-
6329,2614.0,175.0,18.0,3.0,noise,can't hear anything,pos
6330,,175.0,18.0,3.0,noise,No neighbors would hear you leave or return,pos
6331,2615.0,175.0,19.0,0.0,car,super silent,pos
6332,,175.0,19.0,0.0,car,very eerie,neu
6333,,175.0,19.0,0.0,car,intelligent,pos
6334,,175.0,19.0,0.0,car,very fuel efficient,pos
6335,,175.0,19.0,0.0,car,very green,pos
6336,2616.0,175.0,20.0,4.0,steering,light,pos
6337,,175.0,20.0,4.0,drive,easy,pos
6338,2617.0,175.0,21.0,3.0,seating,lower,neu
6339,,175.0,21.0,3.0,center,a lot more hugging,pos
6340,,175.0,21.0,3.0,center,really really nice,pos
6341,,175.0,21.0,3.0,center console,really high,pos
6342,,175.0,21.0,3.0,armrest,really nice,pos
6343,,175.0,21.0,3.0,cup holder,isn't compromise,neu
6344,2618.0,175.0,22.0,8.0,gear selector,like,pos
6345,,175.0,22.0,8.0,gear selector,great,pos
6346,2619.0,175.0,23.0,4.0,sport mode,everything turns red,neu
6347,,175.0,23.0,4.0,sport mode,livens everything up,pos
6348,,175.0,23.0,4.0,steering,quite light,pos
6349,,175.0,23.0,4.0,power,instant,pos
6350,,175.0,23.0,4.0,steering (sports mode),stiffened up a little,neu
6351,2620.0,175.0,24.0,0.0,car,very very quick,pos
6352,,175.0,24.0,0.0,exhaust systems,sounds amazing,pos
6353,,175.0,24.0,0.0,sound,feel like it is playing from inside,neg
6354,,175.0,24.0,0.0,sound,really really cool,pos
6355,2621.0,175.0,25.0,6.0,sound,good,pos
6356,,175.0,25.0,6.0,outside,looks amazing,pos
6357,2622.0,175.0,26.0,0.0,paddles,really fast,pos
6358,,175.0,26.0,0.0,car,reallyreally good,pos
6359,,175.0,26.0,0.0,gear,quite selective,neu
6360,2623.0,175.0,27.0,4.0,gear selection,little bit annoying,neg
6361,,175.0,27.0,4.0,drive,doesn't let you completely how you want,neg
6362,2624.0,175.0,28.0,2.0,car,cool,pos
6363,,175.0,28.0,2.0,looks,so futuristic,pos
6364,,175.0,28.0,2.0,car,normal,pos
6365,2625.0,175.0,29.0,6.0,car,very very special,pos
6366,,175.0,29.0,6.0,car,favorite,pos
6367,,175.0,29.0,6.0,car,one of the coolest,pos
6368,,175.0,29.0,6.0,practicality,Biggest Wow,pos
6369,,175.0,29.0,6.0,usablility,Biggest Wow,pos
6370,,175.0,29.0,6.0,daily use,Biggest Wow,pos
6371,2626.0,175.0,30.0,9.0,technology,absolute animal,pos
6372,,175.0,30.0,9.0,camera,can watch yourself driving along like Grand Theft Auto,pos
6373,2627.0,175.0,31.0,0.0,-,-,-
6374,2628.0,175.0,32.0,4.0,handling,so good,pos
6375,,175.0,32.0,4.0,steering,little bit lighter on low speeds,pos
6376,,175.0,32.0,4.0,car,absolute treat,pos
6377,,175.0,32.0,4.0,track,love,pos
6378,,175.0,32.0,4.0,speed,speed limits even round around about,pos
6379,,175.0,32.0,4.0,corners,flat around corners,pos
6380,,175.0,32.0,4.0,sport mode,hardens up,pos
6381,,175.0,32.0,4.0,sport mode,supercar rival,pos
6382,2629.0,175.0,33.0,6.0,car,concept,neu
6383,,175.0,33.0,6.0,car,practical,pos
6384,2630.0,175.0,34.0,4.0,car,really robust,pos
6385,,175.0,34.0,4.0,car,fun,pos
6386,,175.0,34.0,4.0,corners,can thrash it around a little bit,pos
6387,2631.0,175.0,35.0,6.0,reliability,German,pos
6388,,175.0,35.0,6.0,car,put together properly,pos
6389,,175.0,35.0,6.0,car,looks awesome,pos
6390,2632.0,175.0,36.0,9.0,doors,awesome,pos
6391,2633.0,175.0,37.0,0.0,performance,awesome,pos
6392,2634.0,175.0,38.0,6.0,looks,people get gobsmacked,pos
6393,2635.0,175.0,39.0,0.0,-,-,-
6394,2636.0,175.0,40.0,6.0,-,-,-
6395,2637.0,175.0,41.0,6.0,-,-,-
6396,2638.0,175.0,42.0,7.0,-,-,-
6397,2639.0,175.0,43.0,6.0,-,-,-
6398,2640.0,177.0,1.0,6.0,-,-,-
6399,2641.0,177.0,2.0,6.0,comfort mode,relaxes,pos
6400,,177.0,2.0,6.0,drive,very comfortable,pos
6401,,177.0,2.0,6.0,comfort mode,makes me happy,pos
6402,2642.0,177.0,3.0,4.0,comfort mode,softens everything,pos
6403,,177.0,3.0,4.0,technology,mordern,pos
6404,,177.0,3.0,4.0,technology,helps move around the town,pos
6405,,177.0,3.0,4.0,bonnet,big,pos
6406,,177.0,3.0,4.0,low speed,car feels big,neu
6407,,177.0,3.0,4.0,high speed motorways,car seems to shrink,pos
6408,,177.0,3.0,4.0,driving experience,little more enjoyable,pos
6409,,177.0,3.0,4.0,car,crazy wide,pos
6410,2643.0,177.0,4.0,6.0,driving,not as intimidating as looks from outside,pos
6411,,177.0,4.0,6.0,car,very good city cruiser,pos
6412,,177.0,4.0,6.0,start stop,great,pos
6413,,177.0,4.0,6.0,fuel economy,helps,pos
6414,2644.0,177.0,5.0,4.0,-,-,-
6415,2645.0,177.0,6.0,0.0,-,-,-
6416,2646.0,177.0,7.0,6.0,-,-,-
6417,2647.0,177.0,8.0,4.0,sports plus,little bit more agressive,pos
6418,,177.0,8.0,4.0,sports plus,feels like thunder,pos
6419,2648.0,177.0,9.0,0.0,exhaust,fantastic,pos
6420,,177.0,9.0,0.0,sound,like thunder on the crackles,pos
6421,,177.0,9.0,0.0,sound,lightning,pos
6422,,177.0,9.0,0.0,power,instant,pos
6423,,177.0,9.0,0.0,drive,rear wheel,pos
6424,,177.0,9.0,0.0,sound,rumbling,neu
6425,2649.0,177.0,10.0,4.0,steering,relatively live,pos
6426,2650.0,177.0,11.0,6.0,car,crazy crazy sports,pos
6427,2651.0,177.0,12.0,4.0,drive,very easy,pos
6428,,177.0,12.0,4.0,car,easy to live with,pos
6429,,177.0,12.0,4.0,town,very manageable,pos
6430,,177.0,12.0,4.0,car,pretty amazing,pos
6431,,177.0,12.0,4.0,car,calculates your driving style,pos
6432,2652.0,177.0,13.0,4.0,-,-,-
6433,2653.0,177.0,14.0,4.0,-,-,-
6434,2654.0,177.0,15.0,4.0,gearbox,so good,pos
6435,,177.0,15.0,4.0,gearbox,never gets wrong,pos
6436,2655.0,177.0,16.0,0.0,-,-,-
6437,2656.0,177.0,17.0,4.0,car,put smile on my face,pos
6438,,177.0,17.0,4.0,drive,easy every single day,pos
6439,2657.0,177.0,18.0,6.0,-,-,-
6440,2658.0,177.0,19.0,2.0,engine,love,pos
6441,,177.0,19.0,2.0,interior,love more than exterior,pos
6442,2659.0,177.0,20.0,6.0,car,goes sideways a lot,neg
6443,,177.0,20.0,6.0,drive,rear wheel,neu
6444,,177.0,20.0,6.0,body,oversteer,neg
6445,,177.0,20.0,6.0,car,perfect european cruiser,pos
6446,2660.0,177.0,21.0,4.0,-,-,-
6447,2661.0,177.0,22.0,3.0,miles,effortlessy,pos
6448,,177.0,22.0,3.0,comfort,no body pain,pos
6449,,177.0,22.0,3.0,comfort,no back pain,pos
6450,2662.0,177.0,23.0,5.0,cruise control,phenomenal,pos
6451,2663.0,177.0,24.0,6.0,-,-,-
6452,2664.0,177.0,25.0,9.0,roof,carbon,neu
