id,segment_id,review,review_cleaned,aspect,opinion,sentiment,topic,label_topic,base_primary,base_label,base_categories,MAIN_CATEGORY,MAIN_label,EXTRA_Opinion_Base_Needed_RARE_EXAMPLE
259,1,"Audi is most definitely a car company with the wind in its sales right now on this latest creation , the frankly rather scary looking RS5 could well be its crowning glory . For this is a car that has 444 on , which could do 117 4 miles an hour . If you pay Audi enough to unleash its Elektronik limiter . It also has a seven speed dual clutch gearbox as standard alongside one of the most sophisticated four wheel drive systems ever seen in a road car . And so we come to the potentially thorny issue of price . Well , this is very interesting because £54,000 the RS5 is undeniably more money than it's obvious rivals from Mercedes and BMW . But it has miles more equipment , and that has more power . So in theory , it could be the best of the lot .","audi is most definitely a car company with the wind in its sales right now on this latest creation , the frankly rather scary looking rs5 could well be its crowning glory . for this is a car that has 444 on , which could do 117 4 miles an hour . if you pay audi enough to unleash its elektronik limiter . it also has a seven speed dual clutch gearbox as standard alongside one of the most sophisticated four wheel drive systems ever seen in a road car . and so we come to the potentially thorny issue of price . well , this is very interesting because £54,000 the rs5 is undeniably more money than it's obvious rivals from mercedes and bmw . but it has miles more equipment , and that has more power . so in theory , it could be the best of the lot .",rs5,could be its crowning glory,pos,user-experience,8,model / generic car terms,40,model / generic car terms,GENERAL INFORMATION,4,FALSE
259,1,"Audi is most definitely a car company with the wind in its sales right now on this latest creation , the frankly rather scary looking RS5 could well be its crowning glory . For this is a car that has 444 on , which could do 117 4 miles an hour . If you pay Audi enough to unleash its Elektronik limiter . It also has a seven speed dual clutch gearbox as standard alongside one of the most sophisticated four wheel drive systems ever seen in a road car . And so we come to the potentially thorny issue of price . Well , this is very interesting because £54,000 the RS5 is undeniably more money than it's obvious rivals from Mercedes and BMW . But it has miles more equipment , and that has more power . So in theory , it could be the best of the lot .","audi is most definitely a car company with the wind in its sales right now on this latest creation , the frankly rather scary looking rs5 could well be its crowning glory . for this is a car that has 444 on , which could do 117 4 miles an hour . if you pay audi enough to unleash its elektronik limiter . it also has a seven speed dual clutch gearbox as standard alongside one of the most sophisticated four wheel drive systems ever seen in a road car . and so we come to the potentially thorny issue of price . well , this is very interesting because £54,000 the rs5 is undeniably more money than it's obvious rivals from mercedes and bmw . but it has miles more equipment , and that has more power . so in theory , it could be the best of the lot .",drive system,most sophisticated,pos,handling,4,drive,21,drive,POWERTRAIN / PERFORMANCE,7,FALSE
259,1,"Audi is most definitely a car company with the wind in its sales right now on this latest creation , the frankly rather scary looking RS5 could well be its crowning glory . For this is a car that has 444 on , which could do 117 4 miles an hour . If you pay Audi enough to unleash its Elektronik limiter . It also has a seven speed dual clutch gearbox as standard alongside one of the most sophisticated four wheel drive systems ever seen in a road car . And so we come to the potentially thorny issue of price . Well , this is very interesting because £54,000 the RS5 is undeniably more money than it's obvious rivals from Mercedes and BMW . But it has miles more equipment , and that has more power . So in theory , it could be the best of the lot .","audi is most definitely a car company with the wind in its sales right now on this latest creation , the frankly rather scary looking rs5 could well be its crowning glory . for this is a car that has 444 on , which could do 117 4 miles an hour . if you pay audi enough to unleash its elektronik limiter . it also has a seven speed dual clutch gearbox as standard alongside one of the most sophisticated four wheel drive systems ever seen in a road car . and so we come to the potentially thorny issue of price . well , this is very interesting because £54,000 the rs5 is undeniably more money than it's obvious rivals from mercedes and bmw . but it has miles more equipment , and that has more power . so in theory , it could be the best of the lot .",price,potentially thorny issue,neg,cost,7,value / cost,62,value / cost,DISTANCE / MEASUREMENT /  COST,0,FALSE
259,1,"Audi is most definitely a car company with the wind in its sales right now on this latest creation , the frankly rather scary looking RS5 could well be its crowning glory . For this is a car that has 444 on , which could do 117 4 miles an hour . If you pay Audi enough to unleash its Elektronik limiter . It also has a seven speed dual clutch gearbox as standard alongside one of the most sophisticated four wheel drive systems ever seen in a road car . And so we come to the potentially thorny issue of price . Well , this is very interesting because £54,000 the RS5 is undeniably more money than it's obvious rivals from Mercedes and BMW . But it has miles more equipment , and that has more power . So in theory , it could be the best of the lot .","audi is most definitely a car company with the wind in its sales right now on this latest creation , the frankly rather scary looking rs5 could well be its crowning glory . for this is a car that has 444 on , which could do 117 4 miles an hour . if you pay audi enough to unleash its elektronik limiter . it also has a seven speed dual clutch gearbox as standard alongside one of the most sophisticated four wheel drive systems ever seen in a road car . and so we come to the potentially thorny issue of price . well , this is very interesting because £54,000 the rs5 is undeniably more money than it's obvious rivals from mercedes and bmw . but it has miles more equipment , and that has more power . so in theory , it could be the best of the lot .",price,undeniably more money than its rivals,neg,cost,7,value / cost,62,value / cost,DISTANCE / MEASUREMENT /  COST,0,FALSE
259,1,"Audi is most definitely a car company with the wind in its sales right now on this latest creation , the frankly rather scary looking RS5 could well be its crowning glory . For this is a car that has 444 on , which could do 117 4 miles an hour . If you pay Audi enough to unleash its Elektronik limiter . It also has a seven speed dual clutch gearbox as standard alongside one of the most sophisticated four wheel drive systems ever seen in a road car . And so we come to the potentially thorny issue of price . Well , this is very interesting because £54,000 the RS5 is undeniably more money than it's obvious rivals from Mercedes and BMW . But it has miles more equipment , and that has more power . So in theory , it could be the best of the lot .","audi is most definitely a car company with the wind in its sales right now on this latest creation , the frankly rather scary looking rs5 could well be its crowning glory . for this is a car that has 444 on , which could do 117 4 miles an hour . if you pay audi enough to unleash its elektronik limiter . it also has a seven speed dual clutch gearbox as standard alongside one of the most sophisticated four wheel drive systems ever seen in a road car . and so we come to the potentially thorny issue of price . well , this is very interesting because £54,000 the rs5 is undeniably more money than it's obvious rivals from mercedes and bmw . but it has miles more equipment , and that has more power . so in theory , it could be the best of the lot .",miles,more,neg,general-information,6,distance / efficiency / mileage,19,distance / efficiency / mileage,DISTANCE / MEASUREMENT /  COST,0,FALSE
259,1,"Audi is most definitely a car company with the wind in its sales right now on this latest creation , the frankly rather scary looking RS5 could well be its crowning glory . For this is a car that has 444 on , which could do 117 4 miles an hour . If you pay Audi enough to unleash its Elektronik limiter . It also has a seven speed dual clutch gearbox as standard alongside one of the most sophisticated four wheel drive systems ever seen in a road car . And so we come to the potentially thorny issue of price . Well , this is very interesting because £54,000 the RS5 is undeniably more money than it's obvious rivals from Mercedes and BMW . But it has miles more equipment , and that has more power . So in theory , it could be the best of the lot .","audi is most definitely a car company with the wind in its sales right now on this latest creation , the frankly rather scary looking rs5 could well be its crowning glory . for this is a car that has 444 on , which could do 117 4 miles an hour . if you pay audi enough to unleash its elektronik limiter . it also has a seven speed dual clutch gearbox as standard alongside one of the most sophisticated four wheel drive systems ever seen in a road car . and so we come to the potentially thorny issue of price . well , this is very interesting because £54,000 the rs5 is undeniably more money than it's obvious rivals from mercedes and bmw . but it has miles more equipment , and that has more power . so in theory , it could be the best of the lot .",equipment,more,pos,user-experience,8,equipment,26,equipment,FUNCTIONAL / UTILITY FEATURES,3,FALSE
259,1,"Audi is most definitely a car company with the wind in its sales right now on this latest creation , the frankly rather scary looking RS5 could well be its crowning glory . For this is a car that has 444 on , which could do 117 4 miles an hour . If you pay Audi enough to unleash its Elektronik limiter . It also has a seven speed dual clutch gearbox as standard alongside one of the most sophisticated four wheel drive systems ever seen in a road car . And so we come to the potentially thorny issue of price . Well , this is very interesting because £54,000 the RS5 is undeniably more money than it's obvious rivals from Mercedes and BMW . But it has miles more equipment , and that has more power . So in theory , it could be the best of the lot .","audi is most definitely a car company with the wind in its sales right now on this latest creation , the frankly rather scary looking rs5 could well be its crowning glory . for this is a car that has 444 on , which could do 117 4 miles an hour . if you pay audi enough to unleash its elektronik limiter . it also has a seven speed dual clutch gearbox as standard alongside one of the most sophisticated four wheel drive systems ever seen in a road car . and so we come to the potentially thorny issue of price . well , this is very interesting because £54,000 the rs5 is undeniably more money than it's obvious rivals from mercedes and bmw . but it has miles more equipment , and that has more power . so in theory , it could be the best of the lot .",power,more,pos,performance,0,engine / power train,25,engine / power train,POWERTRAIN / PERFORMANCE,7,FALSE
259,1,"Audi is most definitely a car company with the wind in its sales right now on this latest creation , the frankly rather scary looking RS5 could well be its crowning glory . For this is a car that has 444 on , which could do 117 4 miles an hour . If you pay Audi enough to unleash its Elektronik limiter . It also has a seven speed dual clutch gearbox as standard alongside one of the most sophisticated four wheel drive systems ever seen in a road car . And so we come to the potentially thorny issue of price . Well , this is very interesting because £54,000 the RS5 is undeniably more money than it's obvious rivals from Mercedes and BMW . But it has miles more equipment , and that has more power . So in theory , it could be the best of the lot .","audi is most definitely a car company with the wind in its sales right now on this latest creation , the frankly rather scary looking rs5 could well be its crowning glory . for this is a car that has 444 on , which could do 117 4 miles an hour . if you pay audi enough to unleash its elektronik limiter . it also has a seven speed dual clutch gearbox as standard alongside one of the most sophisticated four wheel drive systems ever seen in a road car . and so we come to the potentially thorny issue of price . well , this is very interesting because £54,000 the rs5 is undeniably more money than it's obvious rivals from mercedes and bmw . but it has miles more equipment , and that has more power . so in theory , it could be the best of the lot .",car,could be best of the lot,pos,user-experience,8,generic description & miscellaneous,32,generic description & miscellaneous,GENERAL INFORMATION,4,FALSE
259,3,"You festival have to decide which mode of steering . You wanna put the car in between comfort auto dynamic ? That's a nice touch , however , even once you've decided that I personally like it in comfort , which gives you slightly lighter our assistance . Once you've decided that I still think it is the world's most wanted , it's very accurate . Be very precise with your inputs , and you can steer it beautifully round corners . But there is no a lot of field through the rib , and that is a shame . But having said that , and M3 doesn't have a lot of fields who is really either breaks this car has optional carbon ceramic discs . Visitor on DDE in Extremist They worked beautifully this thing by 1750 kilograms , pretty much in six minutes . But again , there's a slight issue with field . I just done quite trust the field through the pedal , particularly under light loads , and it just makes it difficult to modulate smoothly when you're driving so gearbox .","you festival have to decide which mode of steering . you wanna put the car in between comfort auto dynamic ? that's a nice touch , however , even once you've decided that i personally like it in comfort , which gives you slightly lighter our assistance . once you've decided that i still think it is the world's most wanted , it's very accurate . be very precise with your inputs , and you can steer it beautifully round corners . but there is no a lot of field through the rib , and that is a shame . but having said that , and m3 doesn't have a lot of fields who is really either breaks this car has optional carbon ceramic discs . visitor on dde in extremist they worked beautifully this thing by 1750 kilograms , pretty much in six minutes . but again , there's a slight issue with field . i just done quite trust the field through the pedal , particularly under light loads , and it just makes it difficult to modulate smoothly when you're driving so gearbox .",steering mode,nice touch,pos,user-experience,8,steering,56,steering,HANDLING / DYNAMICS,5,FALSE
259,3,"You festival have to decide which mode of steering . You wanna put the car in between comfort auto dynamic ? That's a nice touch , however , even once you've decided that I personally like it in comfort , which gives you slightly lighter our assistance . Once you've decided that I still think it is the world's most wanted , it's very accurate . Be very precise with your inputs , and you can steer it beautifully round corners . But there is no a lot of field through the rib , and that is a shame . But having said that , and M3 doesn't have a lot of fields who is really either breaks this car has optional carbon ceramic discs . Visitor on DDE in Extremist They worked beautifully this thing by 1750 kilograms , pretty much in six minutes . But again , there's a slight issue with field . I just done quite trust the field through the pedal , particularly under light loads , and it just makes it difficult to modulate smoothly when you're driving so gearbox .","you festival have to decide which mode of steering . you wanna put the car in between comfort auto dynamic ? that's a nice touch , however , even once you've decided that i personally like it in comfort , which gives you slightly lighter our assistance . once you've decided that i still think it is the world's most wanted , it's very accurate . be very precise with your inputs , and you can steer it beautifully round corners . but there is no a lot of field through the rib , and that is a shame . but having said that , and m3 doesn't have a lot of fields who is really either breaks this car has optional carbon ceramic discs . visitor on dde in extremist they worked beautifully this thing by 1750 kilograms , pretty much in six minutes . but again , there's a slight issue with field . i just done quite trust the field through the pedal , particularly under light loads , and it just makes it difficult to modulate smoothly when you're driving so gearbox .",steering comfort mode,slightly lighter,pos,comfort,3,steering,56,steering,HANDLING / DYNAMICS,5,FALSE
259,3,"You festival have to decide which mode of steering . You wanna put the car in between comfort auto dynamic ? That's a nice touch , however , even once you've decided that I personally like it in comfort , which gives you slightly lighter our assistance . Once you've decided that I still think it is the world's most wanted , it's very accurate . Be very precise with your inputs , and you can steer it beautifully round corners . But there is no a lot of field through the rib , and that is a shame . But having said that , and M3 doesn't have a lot of fields who is really either breaks this car has optional carbon ceramic discs . Visitor on DDE in Extremist They worked beautifully this thing by 1750 kilograms , pretty much in six minutes . But again , there's a slight issue with field . I just done quite trust the field through the pedal , particularly under light loads , and it just makes it difficult to modulate smoothly when you're driving so gearbox .","you festival have to decide which mode of steering . you wanna put the car in between comfort auto dynamic ? that's a nice touch , however , even once you've decided that i personally like it in comfort , which gives you slightly lighter our assistance . once you've decided that i still think it is the world's most wanted , it's very accurate . be very precise with your inputs , and you can steer it beautifully round corners . but there is no a lot of field through the rib , and that is a shame . but having said that , and m3 doesn't have a lot of fields who is really either breaks this car has optional carbon ceramic discs . visitor on dde in extremist they worked beautifully this thing by 1750 kilograms , pretty much in six minutes . but again , there's a slight issue with field . i just done quite trust the field through the pedal , particularly under light loads , and it just makes it difficult to modulate smoothly when you're driving so gearbox .",steering,very accurate,pos,handling,4,steering,56,steering,HANDLING / DYNAMICS,5,FALSE
259,3,"You festival have to decide which mode of steering . You wanna put the car in between comfort auto dynamic ? That's a nice touch , however , even once you've decided that I personally like it in comfort , which gives you slightly lighter our assistance . Once you've decided that I still think it is the world's most wanted , it's very accurate . Be very precise with your inputs , and you can steer it beautifully round corners . But there is no a lot of field through the rib , and that is a shame . But having said that , and M3 doesn't have a lot of fields who is really either breaks this car has optional carbon ceramic discs . Visitor on DDE in Extremist They worked beautifully this thing by 1750 kilograms , pretty much in six minutes . But again , there's a slight issue with field . I just done quite trust the field through the pedal , particularly under light loads , and it just makes it difficult to modulate smoothly when you're driving so gearbox .","you festival have to decide which mode of steering . you wanna put the car in between comfort auto dynamic ? that's a nice touch , however , even once you've decided that i personally like it in comfort , which gives you slightly lighter our assistance . once you've decided that i still think it is the world's most wanted , it's very accurate . be very precise with your inputs , and you can steer it beautifully round corners . but there is no a lot of field through the rib , and that is a shame . but having said that , and m3 doesn't have a lot of fields who is really either breaks this car has optional carbon ceramic discs . visitor on dde in extremist they worked beautifully this thing by 1750 kilograms , pretty much in six minutes . but again , there's a slight issue with field . i just done quite trust the field through the pedal , particularly under light loads , and it just makes it difficult to modulate smoothly when you're driving so gearbox .",steering,worlds most wanted,pos,user-experience,8,steering,56,steering,HANDLING / DYNAMICS,5,FALSE
259,3,"You festival have to decide which mode of steering . You wanna put the car in between comfort auto dynamic ? That's a nice touch , however , even once you've decided that I personally like it in comfort , which gives you slightly lighter our assistance . Once you've decided that I still think it is the world's most wanted , it's very accurate . Be very precise with your inputs , and you can steer it beautifully round corners . But there is no a lot of field through the rib , and that is a shame . But having said that , and M3 doesn't have a lot of fields who is really either breaks this car has optional carbon ceramic discs . Visitor on DDE in Extremist They worked beautifully this thing by 1750 kilograms , pretty much in six minutes . But again , there's a slight issue with field . I just done quite trust the field through the pedal , particularly under light loads , and it just makes it difficult to modulate smoothly when you're driving so gearbox .","you festival have to decide which mode of steering . you wanna put the car in between comfort auto dynamic ? that's a nice touch , however , even once you've decided that i personally like it in comfort , which gives you slightly lighter our assistance . once you've decided that i still think it is the world's most wanted , it's very accurate . be very precise with your inputs , and you can steer it beautifully round corners . but there is no a lot of field through the rib , and that is a shame . but having said that , and m3 doesn't have a lot of fields who is really either breaks this car has optional carbon ceramic discs . visitor on dde in extremist they worked beautifully this thing by 1750 kilograms , pretty much in six minutes . but again , there's a slight issue with field . i just done quite trust the field through the pedal , particularly under light loads , and it just makes it difficult to modulate smoothly when you're driving so gearbox .",steering,very precise,pos,handling,4,steering,56,steering,HANDLING / DYNAMICS,5,FALSE
259,3,"You festival have to decide which mode of steering . You wanna put the car in between comfort auto dynamic ? That's a nice touch , however , even once you've decided that I personally like it in comfort , which gives you slightly lighter our assistance . Once you've decided that I still think it is the world's most wanted , it's very accurate . Be very precise with your inputs , and you can steer it beautifully round corners . But there is no a lot of field through the rib , and that is a shame . But having said that , and M3 doesn't have a lot of fields who is really either breaks this car has optional carbon ceramic discs . Visitor on DDE in Extremist They worked beautifully this thing by 1750 kilograms , pretty much in six minutes . But again , there's a slight issue with field . I just done quite trust the field through the pedal , particularly under light loads , and it just makes it difficult to modulate smoothly when you're driving so gearbox .","you festival have to decide which mode of steering . you wanna put the car in between comfort auto dynamic ? that's a nice touch , however , even once you've decided that i personally like it in comfort , which gives you slightly lighter our assistance . once you've decided that i still think it is the world's most wanted , it's very accurate . be very precise with your inputs , and you can steer it beautifully round corners . but there is no a lot of field through the rib , and that is a shame . but having said that , and m3 doesn't have a lot of fields who is really either breaks this car has optional carbon ceramic discs . visitor on dde in extremist they worked beautifully this thing by 1750 kilograms , pretty much in six minutes . but again , there's a slight issue with field . i just done quite trust the field through the pedal , particularly under light loads , and it just makes it difficult to modulate smoothly when you're driving so gearbox .",corners,can steer beautifully round,pos,handling,4,cornering,15,cornering,HANDLING / DYNAMICS,5,FALSE
259,3,"You festival have to decide which mode of steering . You wanna put the car in between comfort auto dynamic ? That's a nice touch , however , even once you've decided that I personally like it in comfort , which gives you slightly lighter our assistance . Once you've decided that I still think it is the world's most wanted , it's very accurate . Be very precise with your inputs , and you can steer it beautifully round corners . But there is no a lot of field through the rib , and that is a shame . But having said that , and M3 doesn't have a lot of fields who is really either breaks this car has optional carbon ceramic discs . Visitor on DDE in Extremist They worked beautifully this thing by 1750 kilograms , pretty much in six minutes . But again , there's a slight issue with field . I just done quite trust the field through the pedal , particularly under light loads , and it just makes it difficult to modulate smoothly when you're driving so gearbox .","you festival have to decide which mode of steering . you wanna put the car in between comfort auto dynamic ? that's a nice touch , however , even once you've decided that i personally like it in comfort , which gives you slightly lighter our assistance . once you've decided that i still think it is the world's most wanted , it's very accurate . be very precise with your inputs , and you can steer it beautifully round corners . but there is no a lot of field through the rib , and that is a shame . but having said that , and m3 doesn't have a lot of fields who is really either breaks this car has optional carbon ceramic discs . visitor on dde in extremist they worked beautifully this thing by 1750 kilograms , pretty much in six minutes . but again , there's a slight issue with field . i just done quite trust the field through the pedal , particularly under light loads , and it just makes it difficult to modulate smoothly when you're driving so gearbox .",steering,not a lot of feel,neg,handling,4,steering,56,steering,HANDLING / DYNAMICS,5,FALSE
259,3,"You festival have to decide which mode of steering . You wanna put the car in between comfort auto dynamic ? That's a nice touch , however , even once you've decided that I personally like it in comfort , which gives you slightly lighter our assistance . Once you've decided that I still think it is the world's most wanted , it's very accurate . Be very precise with your inputs , and you can steer it beautifully round corners . But there is no a lot of field through the rib , and that is a shame . But having said that , and M3 doesn't have a lot of fields who is really either breaks this car has optional carbon ceramic discs . Visitor on DDE in Extremist They worked beautifully this thing by 1750 kilograms , pretty much in six minutes . But again , there's a slight issue with field . I just done quite trust the field through the pedal , particularly under light loads , and it just makes it difficult to modulate smoothly when you're driving so gearbox .","you festival have to decide which mode of steering . you wanna put the car in between comfort auto dynamic ? that's a nice touch , however , even once you've decided that i personally like it in comfort , which gives you slightly lighter our assistance . once you've decided that i still think it is the world's most wanted , it's very accurate . be very precise with your inputs , and you can steer it beautifully round corners . but there is no a lot of field through the rib , and that is a shame . but having said that , and m3 doesn't have a lot of fields who is really either breaks this car has optional carbon ceramic discs . visitor on dde in extremist they worked beautifully this thing by 1750 kilograms , pretty much in six minutes . but again , there's a slight issue with field . i just done quite trust the field through the pedal , particularly under light loads , and it just makes it difficult to modulate smoothly when you're driving so gearbox .",steering,shame,neg,handling,4,steering,56,steering,HANDLING / DYNAMICS,5,FALSE
259,3,"You festival have to decide which mode of steering . You wanna put the car in between comfort auto dynamic ? That's a nice touch , however , even once you've decided that I personally like it in comfort , which gives you slightly lighter our assistance . Once you've decided that I still think it is the world's most wanted , it's very accurate . Be very precise with your inputs , and you can steer it beautifully round corners . But there is no a lot of field through the rib , and that is a shame . But having said that , and M3 doesn't have a lot of fields who is really either breaks this car has optional carbon ceramic discs . Visitor on DDE in Extremist They worked beautifully this thing by 1750 kilograms , pretty much in six minutes . But again , there's a slight issue with field . I just done quite trust the field through the pedal , particularly under light loads , and it just makes it difficult to modulate smoothly when you're driving so gearbox .","you festival have to decide which mode of steering . you wanna put the car in between comfort auto dynamic ? that's a nice touch , however , even once you've decided that i personally like it in comfort , which gives you slightly lighter our assistance . once you've decided that i still think it is the world's most wanted , it's very accurate . be very precise with your inputs , and you can steer it beautifully round corners . but there is no a lot of field through the rib , and that is a shame . but having said that , and m3 doesn't have a lot of fields who is really either breaks this car has optional carbon ceramic discs . visitor on dde in extremist they worked beautifully this thing by 1750 kilograms , pretty much in six minutes . but again , there's a slight issue with field . i just done quite trust the field through the pedal , particularly under light loads , and it just makes it difficult to modulate smoothly when you're driving so gearbox .",steering,not have a lot of feel,neg,handling,4,steering,56,steering,HANDLING / DYNAMICS,5,FALSE
259,3,"You festival have to decide which mode of steering . You wanna put the car in between comfort auto dynamic ? That's a nice touch , however , even once you've decided that I personally like it in comfort , which gives you slightly lighter our assistance . Once you've decided that I still think it is the world's most wanted , it's very accurate . Be very precise with your inputs , and you can steer it beautifully round corners . But there is no a lot of field through the rib , and that is a shame . But having said that , and M3 doesn't have a lot of fields who is really either breaks this car has optional carbon ceramic discs . Visitor on DDE in Extremist They worked beautifully this thing by 1750 kilograms , pretty much in six minutes . But again , there's a slight issue with field . I just done quite trust the field through the pedal , particularly under light loads , and it just makes it difficult to modulate smoothly when you're driving so gearbox .","you festival have to decide which mode of steering . you wanna put the car in between comfort auto dynamic ? that's a nice touch , however , even once you've decided that i personally like it in comfort , which gives you slightly lighter our assistance . once you've decided that i still think it is the world's most wanted , it's very accurate . be very precise with your inputs , and you can steer it beautifully round corners . but there is no a lot of field through the rib , and that is a shame . but having said that , and m3 doesn't have a lot of fields who is really either breaks this car has optional carbon ceramic discs . visitor on dde in extremist they worked beautifully this thing by 1750 kilograms , pretty much in six minutes . but again , there's a slight issue with field . i just done quite trust the field through the pedal , particularly under light loads , and it just makes it difficult to modulate smoothly when you're driving so gearbox .",carbon ceramic discs,optional,neu,exterior-features,9,brake,7,brake,HANDLING / DYNAMICS,5,FALSE
259,3,"You festival have to decide which mode of steering . You wanna put the car in between comfort auto dynamic ? That's a nice touch , however , even once you've decided that I personally like it in comfort , which gives you slightly lighter our assistance . Once you've decided that I still think it is the world's most wanted , it's very accurate . Be very precise with your inputs , and you can steer it beautifully round corners . But there is no a lot of field through the rib , and that is a shame . But having said that , and M3 doesn't have a lot of fields who is really either breaks this car has optional carbon ceramic discs . Visitor on DDE in Extremist They worked beautifully this thing by 1750 kilograms , pretty much in six minutes . But again , there's a slight issue with field . I just done quite trust the field through the pedal , particularly under light loads , and it just makes it difficult to modulate smoothly when you're driving so gearbox .","you festival have to decide which mode of steering . you wanna put the car in between comfort auto dynamic ? that's a nice touch , however , even once you've decided that i personally like it in comfort , which gives you slightly lighter our assistance . once you've decided that i still think it is the world's most wanted , it's very accurate . be very precise with your inputs , and you can steer it beautifully round corners . but there is no a lot of field through the rib , and that is a shame . but having said that , and m3 doesn't have a lot of fields who is really either breaks this car has optional carbon ceramic discs . visitor on dde in extremist they worked beautifully this thing by 1750 kilograms , pretty much in six minutes . but again , there's a slight issue with field . i just done quite trust the field through the pedal , particularly under light loads , and it just makes it difficult to modulate smoothly when you're driving so gearbox .",carbon ceramic discs,worked beautifully,pos,performance,0,brake,7,brake,HANDLING / DYNAMICS,5,FALSE
259,3,"You festival have to decide which mode of steering . You wanna put the car in between comfort auto dynamic ? That's a nice touch , however , even once you've decided that I personally like it in comfort , which gives you slightly lighter our assistance . Once you've decided that I still think it is the world's most wanted , it's very accurate . Be very precise with your inputs , and you can steer it beautifully round corners . But there is no a lot of field through the rib , and that is a shame . But having said that , and M3 doesn't have a lot of fields who is really either breaks this car has optional carbon ceramic discs . Visitor on DDE in Extremist They worked beautifully this thing by 1750 kilograms , pretty much in six minutes . But again , there's a slight issue with field . I just done quite trust the field through the pedal , particularly under light loads , and it just makes it difficult to modulate smoothly when you're driving so gearbox .","you festival have to decide which mode of steering . you wanna put the car in between comfort auto dynamic ? that's a nice touch , however , even once you've decided that i personally like it in comfort , which gives you slightly lighter our assistance . once you've decided that i still think it is the world's most wanted , it's very accurate . be very precise with your inputs , and you can steer it beautifully round corners . but there is no a lot of field through the rib , and that is a shame . but having said that , and m3 doesn't have a lot of fields who is really either breaks this car has optional carbon ceramic discs . visitor on dde in extremist they worked beautifully this thing by 1750 kilograms , pretty much in six minutes . but again , there's a slight issue with field . i just done quite trust the field through the pedal , particularly under light loads , and it just makes it difficult to modulate smoothly when you're driving so gearbox .",steering,slight issue with feel,neg,handling,4,steering,56,steering,HANDLING / DYNAMICS,5,FALSE
259,3,"You festival have to decide which mode of steering . You wanna put the car in between comfort auto dynamic ? That's a nice touch , however , even once you've decided that I personally like it in comfort , which gives you slightly lighter our assistance . Once you've decided that I still think it is the world's most wanted , it's very accurate . Be very precise with your inputs , and you can steer it beautifully round corners . But there is no a lot of field through the rib , and that is a shame . But having said that , and M3 doesn't have a lot of fields who is really either breaks this car has optional carbon ceramic discs . Visitor on DDE in Extremist They worked beautifully this thing by 1750 kilograms , pretty much in six minutes . But again , there's a slight issue with field . I just done quite trust the field through the pedal , particularly under light loads , and it just makes it difficult to modulate smoothly when you're driving so gearbox .","you festival have to decide which mode of steering . you wanna put the car in between comfort auto dynamic ? that's a nice touch , however , even once you've decided that i personally like it in comfort , which gives you slightly lighter our assistance . once you've decided that i still think it is the world's most wanted , it's very accurate . be very precise with your inputs , and you can steer it beautifully round corners . but there is no a lot of field through the rib , and that is a shame . but having said that , and m3 doesn't have a lot of fields who is really either breaks this car has optional carbon ceramic discs . visitor on dde in extremist they worked beautifully this thing by 1750 kilograms , pretty much in six minutes . but again , there's a slight issue with field . i just done quite trust the field through the pedal , particularly under light loads , and it just makes it difficult to modulate smoothly when you're driving so gearbox .",gearbox,difficult to modulate smoothly,neg,handling,4,transmission,61,transmission,POWERTRAIN / PERFORMANCE,7,FALSE
259,4,"This is where it gets very interesting because I happen to think this thing has a it's a seven speed double clutch first time out with a proper double clutch in any all right , it works fantastically up , down you could change so fast , so smoothly . So precisely , I cannot see what you want to change .","this is where it gets very interesting because i happen to think this thing has a it's a seven speed double clutch first time out with a proper double clutch in any all right , it works fantastically up , down you could change so fast , so smoothly . so precisely , i cannot see what you want to change .",clutch,works fantastically,pos,performance,0,transmission,61,transmission,POWERTRAIN / PERFORMANCE,7,FALSE
259,4,"This is where it gets very interesting because I happen to think this thing has a it's a seven speed double clutch first time out with a proper double clutch in any all right , it works fantastically up , down you could change so fast , so smoothly . So precisely , I cannot see what you want to change .","this is where it gets very interesting because i happen to think this thing has a it's a seven speed double clutch first time out with a proper double clutch in any all right , it works fantastically up , down you could change so fast , so smoothly . so precisely , i cannot see what you want to change .",clutch,change fast,pos,performance,0,transmission,61,transmission,POWERTRAIN / PERFORMANCE,7,FALSE
259,4,"This is where it gets very interesting because I happen to think this thing has a it's a seven speed double clutch first time out with a proper double clutch in any all right , it works fantastically up , down you could change so fast , so smoothly . So precisely , I cannot see what you want to change .","this is where it gets very interesting because i happen to think this thing has a it's a seven speed double clutch first time out with a proper double clutch in any all right , it works fantastically up , down you could change so fast , so smoothly . so precisely , i cannot see what you want to change .",clutch,so smooth,pos,handling,4,transmission,61,transmission,POWERTRAIN / PERFORMANCE,7,FALSE
259,4,"This is where it gets very interesting because I happen to think this thing has a it's a seven speed double clutch first time out with a proper double clutch in any all right , it works fantastically up , down you could change so fast , so smoothly . So precisely , I cannot see what you want to change .","this is where it gets very interesting because i happen to think this thing has a it's a seven speed double clutch first time out with a proper double clutch in any all right , it works fantastically up , down you could change so fast , so smoothly . so precisely , i cannot see what you want to change .",clutch,so precise,pos,performance,0,transmission,61,transmission,POWERTRAIN / PERFORMANCE,7,FALSE
