,id,aspect,opinion,sentiment,category,label_topic,base_category,MAIN_CATEGORY
9765,219,satnav,can learn preferred and send best routes,pos,interior-features,1,navigation / mapping,TECHNOLOGY / ELECTRONICS / SOFTWARE
9766,219,beam span,convers wider,pos,exterior-features,9,lighting / indicators,FUNCTIONAL / UTILITY FEATURES
9767,219,-,-,-,unknown,-1,unknown,UNKNOWN
9768,219,car,most aerodynamic,pos,exterior-features,9,generic description & miscellaneous,GENERAL INFORMATION
9769,219,car,most aerodynamic,pos,exterior-features,9,generic description & miscellaneous,GENERAL INFORMATION
9770,219,side mirrors,distracted,pos,exterior-features,9,mirrors,SAFETY
9771,219,front passenger seat fittings,not exactly ideal,neg,comfort,3,seats,INTERIOR / COMFORT / ERGONOMICS
9772,219,buy,go right ahead,pos,general-information,6,value / cost,DISTANCE / MEASUREMENT /  COST
9773,222,-,-,-,unknown,-1,unknown,UNKNOWN
9774,222,car,sports,pos,quality-aesthetic,2,generic description & miscellaneous,GENERAL INFORMATION
9775,222,car,sports,pos,quality-aesthetic,2,generic description & miscellaneous,GENERAL INFORMATION
9776,222,car,stylish,pos,quality-aesthetic,2,generic description & miscellaneous,GENERAL INFORMATION
9777,222,car,stylish,pos,quality-aesthetic,2,generic description & miscellaneous,GENERAL INFORMATION
9778,222,size,small,neg,general-information,6,dimensions & measurements,DISTANCE / MEASUREMENT /  COST
9779,222,car,sporty,pos,quality-aesthetic,2,generic description & miscellaneous,GENERAL INFORMATION
9780,222,car,sporty,pos,quality-aesthetic,2,generic description & miscellaneous,GENERAL INFORMATION
9781,222,practical,reasonably,neu,interior-features,1,comfort & ergonomics,INTERIOR / COMFORT / ERGONOMICS
9782,222,boot,same side as Ford Fiesta,neu,exterior-features,9,boot / cargo,FUNCTIONAL / UTILITY FEATURES
9783,222,boot,quite shallow,neg,exterior-features,9,boot / cargo,FUNCTIONAL / UTILITY FEATURES
9784,222,boot,big problem,neg,exterior-features,9,boot / cargo,FUNCTIONAL / UTILITY FEATURES
9785,222,boot,can only carry things in a certain configuration,neg,exterior-features,9,boot / cargo,FUNCTIONAL / UTILITY FEATURES
9786,222,parcel shelf,can remove,pos,exterior-features,9,storage & utility,FUNCTIONAL / UTILITY FEATURES
9787,222,parcel shelf,can remove,pos,exterior-features,9,storage & utility,FUNCTIONAL / UTILITY FEATURES
9788,222,parcel shelf,can remove,pos,exterior-features,9,storage & utility,FUNCTIONAL / UTILITY FEATURES
9789,222,rear seats,fold down nice and easy,pos,exterior-features,9,seats,INTERIOR / COMFORT / ERGONOMICS
9790,222,rear seats,fold down nice and easy,pos,exterior-features,9,seats,INTERIOR / COMFORT / ERGONOMICS
9791,222,load,big,pos,exterior-features,9,boot / cargo,FUNCTIONAL / UTILITY FEATURES
9792,222,car,sporty,pos,quality-aesthetic,2,generic description & miscellaneous,GENERAL INFORMATION
9793,222,car,sporty,pos,quality-aesthetic,2,generic description & miscellaneous,GENERAL INFORMATION
9794,222,load,quite impressive for a sporty car,pos,exterior-features,9,boot / cargo,FUNCTIONAL / UTILITY FEATURES
9795,222,backseats,nothing more than a gesture,neg,comfort,3,seats,INTERIOR / COMFORT / ERGONOMICS
9796,222,get in,so tiny,neg,comfort,3,doors,EXTERIOR / STYLING / DESIGN
9797,222,get in,embarrassing,neg,comfort,3,doors,EXTERIOR / STYLING / DESIGN
9798,222,get in,really sliding in less,neg,comfort,3,doors,EXTERIOR / STYLING / DESIGN
9799,222,adults in back,bit funny,neg,comfort,3,passenger space,INTERIOR / COMFORT / ERGONOMICS
9800,222,-,-,-,unknown,-1,unknown,UNKNOWN
9801,222,style,buy,pos,quality-aesthetic,2,design,EMOTIONAL / SENSORY / VISUAL
9802,222,look,stunning,pos,quality-aesthetic,2,design,EMOTIONAL / SENSORY / VISUAL
9803,222,car,sports,pos,quality-aesthetic,2,generic description & miscellaneous,GENERAL INFORMATION
9804,222,car,sports,pos,quality-aesthetic,2,generic description & miscellaneous,GENERAL INFORMATION
9805,222,shape,spelt tt,pos,quality-aesthetic,2,design,EMOTIONAL / SENSORY / VISUAL
9806,222,shape,instantly recognizable,pos,quality-aesthetic,2,design,EMOTIONAL / SENSORY / VISUAL
9807,222,design details,really cool,pos,quality-aesthetic,2,design,EMOTIONAL / SENSORY / VISUAL
9808,222,indicator lights,really cool,pos,exterior-features,9,lighting / indicators,FUNCTIONAL / UTILITY FEATURES
9809,222,minimalism,perfect example,pos,quality-aesthetic,2,design,EMOTIONAL / SENSORY / VISUAL
9810,222,looks,super cool,pos,quality-aesthetic,2,design,EMOTIONAL / SENSORY / VISUAL
9811,222,design details,nice,pos,quality-aesthetic,2,design,EMOTIONAL / SENSORY / VISUAL
9812,222,-,-,-,unknown,-1,unknown,UNKNOWN
9813,222,climate controls action,really nice,pos,interior-features,1,climate / temperature control,INTERIOR / COMFORT / ERGONOMICS
9814,222,spaces,quite,neu,interior-features,1,passenger space,INTERIOR / COMFORT / ERGONOMICS
9815,222,car,quite wide,neu,interior-features,1,generic description & miscellaneous,GENERAL INFORMATION
9816,222,car,quite wide,neu,interior-features,1,generic description & miscellaneous,GENERAL INFORMATION
9817,222,practicality,okayish,neu,interior-features,1,comfort & ergonomics,INTERIOR / COMFORT / ERGONOMICS
9818,222,door bins,hold a big bottle,pos,interior-features,1,storage & utility,FUNCTIONAL / UTILITY FEATURES
9819,222,virtual cockpit,best bit,pos,interior-features,1,displays / instrumentation,TECHNOLOGY / ELECTRONICS / SOFTWARE
9820,222,virtual cockpit,best bit,pos,interior-features,1,displays / instrumentation,TECHNOLOGY / ELECTRONICS / SOFTWARE
9821,222,virtual cockpit,best bit,pos,interior-features,1,displays / instrumentation,TECHNOLOGY / ELECTRONICS / SOFTWARE
9822,222,central screen,none,neu,interior-features,1,displays / instrumentation,TECHNOLOGY / ELECTRONICS / SOFTWARE
9823,222,entertainment system,in the eye line,pos,interior-features,1,software / interaction,TECHNOLOGY / ELECTRONICS / SOFTWARE
9824,222,entertainment system,in the eye line,pos,interior-features,1,software / interaction,TECHNOLOGY / ELECTRONICS / SOFTWARE
9825,222,entertainment system view,can change,pos,interior-features,1,visibility & view,SAFETY
9826,222,system,really really good to use,pos,user-experience,8,software / interaction,TECHNOLOGY / ELECTRONICS / SOFTWARE
9827,222,price,rather expensive,neg,cost,7,value / cost,DISTANCE / MEASUREMENT /  COST
9828,222,price,problem,neg,cost,7,value / cost,DISTANCE / MEASUREMENT /  COST
9829,222,car,very desirable,pos,general-information,6,generic description & miscellaneous,GENERAL INFORMATION
9830,222,car,very desirable,pos,general-information,6,generic description & miscellaneous,GENERAL INFORMATION
9831,222,cup holder,only one,neg,interior-features,1,storage & utility,FUNCTIONAL / UTILITY FEATURES
9832,222,-,-,-,unknown,-1,unknown,UNKNOWN
9833,222,weight,50 kilos lighter,pos,performance,0,weight,DISTANCE / MEASUREMENT /  COST
9834,222,price,quite expensive,neg,cost,7,value / cost,DISTANCE / MEASUREMENT /  COST
9835,222,cruise control,standard,neu,handling,4,driver assistance,SAFETY
9836,222,manoeuvring at low speed,joking,neg,handling,4,steering,HANDLING / DYNAMICS
9837,222,entertainment screen passenger view,not very good,neg,user-experience,8,visibility & view,SAFETY
9838,222,drive,brilliant,pos,handling,4,drive,POWERTRAIN / PERFORMANCE
9839,222,car,sports,neu,quality-aesthetic,2,generic description & miscellaneous,GENERAL INFORMATION
9840,222,car,sports,neu,quality-aesthetic,2,generic description & miscellaneous,GENERAL INFORMATION
9841,222,car,really cool,pos,quality-aesthetic,2,generic description & miscellaneous,GENERAL INFORMATION
9842,222,car,really cool,pos,quality-aesthetic,2,generic description & miscellaneous,GENERAL INFORMATION
9843,222,first generation drive,a bit disappointed,neg,handling,4,drive,POWERTRAIN / PERFORMANCE
9844,222,second generation,big improvement,pos,handling,4,packages / trims / variants,GENERAL INFORMATION
9845,222,third generation,genuinely sporty,pos,handling,4,packages / trims / variants,GENERAL INFORMATION
9846,222,third generation,engaging,pos,handling,4,packages / trims / variants,GENERAL INFORMATION
9847,222,third generation,great fun,pos,handling,4,packages / trims / variants,GENERAL INFORMATION
9848,222,third generation,surprisingly comfortable,pos,handling,4,packages / trims / variants,GENERAL INFORMATION
9849,222,-,-,-,unknown,-1,unknown,UNKNOWN
9850,222,wheels,bigger,neu,handling,4,wheels & tyres,HANDLING / DYNAMICS
9851,222,handles,brilliantly,pos,handling,4,doors,EXTERIOR / STYLING / DESIGN
9852,222,front wheel drive version, struggles to put its power down in corners,neg,handling,4,drive,POWERTRAIN / PERFORMANCE
9853,222,quattro wheel drive,grippy ,pos,handling,4,drive,POWERTRAIN / PERFORMANCE
9854,222,quattro wheel drive,grippy ,pos,handling,4,drive,POWERTRAIN / PERFORMANCE
9855,222,engine range,brilliant,pos,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
9856,222,engine range,all good,pos,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
9857,222,two litre diesel,fast,pos,performance,0,fuel / energy / charging,POWERTRAIN / PERFORMANCE
9858,222,two litre diesel,frugal,pos,performance,0,fuel / energy / charging,POWERTRAIN / PERFORMANCE
9859,222,gearbox,really fast changes,pos,handling,4,transmission,POWERTRAIN / PERFORMANCE
9860,222,gearbox,really fast changes,pos,handling,4,transmission,POWERTRAIN / PERFORMANCE
9861,222,manual gearbox,really nice to use,pos,handling,4,transmission,POWERTRAIN / PERFORMANCE
9862,222,seven speed gear box,advantage,pos,handling,4,transmission,POWERTRAIN / PERFORMANCE
9863,222,seven speed gear box,makes car slightly quicker,pos,handling,4,transmission,POWERTRAIN / PERFORMANCE
9864,222,launch control,could do incredible things,pos,performance,0,acceleration,POWERTRAIN / PERFORMANCE
9865,222,-,-,-,unknown,-1,unknown,UNKNOWN
9866,222,car,very easy to live,pos,comfort,3,generic description & miscellaneous,GENERAL INFORMATION
9867,222,car,very easy to live,pos,comfort,3,generic description & miscellaneous,GENERAL INFORMATION
9868,222,car,everyday,pos,comfort,3,generic description & miscellaneous,GENERAL INFORMATION
9869,222,car,everyday,pos,comfort,3,generic description & miscellaneous,GENERAL INFORMATION
9870,222,tires,few problem,neg,exterior-features,9,wheels & tyres,HANDLING / DYNAMICS
9871,222,wing mirror,few problem,neg,exterior-features,9,mirrors,SAFETY
9872,222,visibility,very good,pos,safety,5,visibility & view,SAFETY
9873,222,visibility,very good,pos,safety,5,visibility & view,SAFETY
9874,222,car,easy to place,pos,safety,5,generic description & miscellaneous,GENERAL INFORMATION
9875,222,car,easy to place,pos,safety,5,generic description & miscellaneous,GENERAL INFORMATION
9876,222,pillars,fatter,neg,safety,5,chassis / structural,STRUCTURAL
9877,222,-,-,-,unknown,-1,unknown,UNKNOWN
9878,222,backseats,totally useless,neg,comfort,3,seats,INTERIOR / COMFORT / ERGONOMICS
9879,222,drive,brilliant,pos,handling,4,drive,POWERTRAIN / PERFORMANCE
9880,222,-,-,-,unknown,-1,unknown,UNKNOWN
9881,222,-,-,-,unknown,-1,unknown,UNKNOWN
9882,225,durability,stood the test of time,pos,quality-aesthetic,2,quality & durability,GENERAL INFORMATION
9883,225,boot,much smaller,neg,exterior-features,9,boot / cargo,FUNCTIONAL / UTILITY FEATURES
9884,225,boot,really really useful,pos,exterior-features,9,boot / cargo,FUNCTIONAL / UTILITY FEATURES
9885,225,boot shape,square,neu,exterior-features,9,boot / cargo,FUNCTIONAL / UTILITY FEATURES
9886,225,boot features,handy,pos,exterior-features,9,boot / cargo,FUNCTIONAL / UTILITY FEATURES
9887,225,rear seats,fold down,pos,interior-features,1,seats,INTERIOR / COMFORT / ERGONOMICS
9888,225,rear seats,fold down,pos,interior-features,1,seats,INTERIOR / COMFORT / ERGONOMICS
9889,225,rear seats,split two ways,neu,interior-features,1,seats,INTERIOR / COMFORT / ERGONOMICS
9890,225,rear seats,split two ways,neu,interior-features,1,seats,INTERIOR / COMFORT / ERGONOMICS
9891,225,rear seats,come around back door to operate,neg,interior-features,1,seats,INTERIOR / COMFORT / ERGONOMICS
9892,225,rear seats,come around back door to operate,neg,interior-features,1,seats,INTERIOR / COMFORT / ERGONOMICS
9893,225,rear seats,good,pos,comfort,3,seats,INTERIOR / COMFORT / ERGONOMICS
9894,225,rear seats,good,pos,comfort,3,seats,INTERIOR / COMFORT / ERGONOMICS
9895,225,room,sufficient,pos,comfort,3,passenger space,INTERIOR / COMFORT / ERGONOMICS
9896,225,knee room,decent,pos,comfort,3,passenger space,INTERIOR / COMFORT / ERGONOMICS
9897,225,head room,lot of,pos,comfort,3,passenger space,INTERIOR / COMFORT / ERGONOMICS
9898,225,head room,people over six foot will be fine,pos,comfort,3,passenger space,INTERIOR / COMFORT / ERGONOMICS
9899,225,three people in the back,issue,neg,comfort,3,passenger space,INTERIOR / COMFORT / ERGONOMICS
9900,225,back seat,quite wide,pos,comfort,3,seats,INTERIOR / COMFORT / ERGONOMICS
9901,225,three people in the back,center console gets in the way,neg,comfort,3,passenger space,INTERIOR / COMFORT / ERGONOMICS
9902,225,transmission tunnel,large,neg,comfort,3,transmission,POWERTRAIN / PERFORMANCE
9903,225,family seat,quite high,neg,comfort,3,seats,INTERIOR / COMFORT / ERGONOMICS
9904,225,three people in the back,not great,neg,comfort,3,passenger space,INTERIOR / COMFORT / ERGONOMICS
9905,225,front,stood the test of time very very well,pos,quality-aesthetic,2,front section,EXTERIOR / STYLING / DESIGN
9906,225,outside,stood the test of time,pos,quality-aesthetic,2,body class,EXTERIOR / STYLING / DESIGN
9907,225,front,still feels really upmarket,pos,quality-aesthetic,2,front section,EXTERIOR / STYLING / DESIGN
9908,225,styling accents,really nice,pos,quality-aesthetic,2,design,EMOTIONAL / SENSORY / VISUAL
9909,225,quality,really strong,pos,quality-aesthetic,2,quality & durability,GENERAL INFORMATION
9910,225,quality,really strong,pos,quality-aesthetic,2,quality & durability,GENERAL INFORMATION
9911,225,equipment,really impressive,pos,interior-features,1,equipment,FUNCTIONAL / UTILITY FEATURES
9912,225,seat,leather,pos,interior-features,1,seats,INTERIOR / COMFORT / ERGONOMICS
9913,225,seat,leather,pos,interior-features,1,seats,INTERIOR / COMFORT / ERGONOMICS
9914,225,screen,upgraded,pos,interior-features,1,displays / instrumentation,TECHNOLOGY / ELECTRONICS / SOFTWARE
9915,225,screen,look a little bit stuck,neg,interior-features,1,displays / instrumentation,TECHNOLOGY / ELECTRONICS / SOFTWARE
9916,225,screen,8 inch,neu,interior-features,1,displays / instrumentation,TECHNOLOGY / ELECTRONICS / SOFTWARE
9917,225,screen,retractable,neu,interior-features,1,displays / instrumentation,TECHNOLOGY / ELECTRONICS / SOFTWARE
9918,225,screen,starting to show age,neg,interior-features,1,displays / instrumentation,TECHNOLOGY / ELECTRONICS / SOFTWARE
9919,225,graphics,little bit low def,neg,interior-features,1,displays / instrumentation,TECHNOLOGY / ELECTRONICS / SOFTWARE
9920,225,system,not good as latest,neg,user-experience,8,software / interaction,TECHNOLOGY / ELECTRONICS / SOFTWARE
9921,225,space,not much,neg,interior-features,1,passenger space,INTERIOR / COMFORT / ERGONOMICS
9922,225,glove box,little bit tight,neg,interior-features,1,storage & utility,FUNCTIONAL / UTILITY FEATURES
9923,225,door bins,big enough,pos,interior-features,1,storage & utility,FUNCTIONAL / UTILITY FEATURES
9924,225,ride,ok,neu,handling,4,drive,POWERTRAIN / PERFORMANCE
9925,225,suspension spring,reinforced plastic,neu,handling,4,suspension,HANDLING / DYNAMICS
9926,225,weight,reduced,pos,performance,0,weight,DISTANCE / MEASUREMENT /  COST
9927,225,stereo,enough volume to fill a 2000 seater hall,pos,interior-features,1,audio,EMOTIONAL / SENSORY / VISUAL
9928,225,-,-,-,unknown,-1,unknown,UNKNOWN
9929,225,-,-,-,unknown,-1,unknown,UNKNOWN
9930,225,-,-,-,unknown,-1,unknown,UNKNOWN
9931,225,gearbox,a bit jerky,neg,handling,4,transmission,POWERTRAIN / PERFORMANCE
9932,225,gearbox,a bit jerky,neg,handling,4,transmission,POWERTRAIN / PERFORMANCE
9933,225,low speed manoeuvres,a bit jerky,neg,handling,4,driving dynamics / handling,HANDLING / DYNAMICS
9934,225,-,-,-,unknown,-1,unknown,UNKNOWN
9935,225,-,-,-,unknown,-1,unknown,UNKNOWN
9936,225,shelf,not deep enough,neg,interior-features,1,storage & utility,FUNCTIONAL / UTILITY FEATURES
9937,225,shelf,seemingly useful,neg,interior-features,1,storage & utility,FUNCTIONAL / UTILITY FEATURES
9938,225,front seats,heated,pos,comfort,3,seats,INTERIOR / COMFORT / ERGONOMICS
9939,225,control,bit tricky to use,neg,user-experience,8,physical controls,INTERIOR / COMFORT / ERGONOMICS
9940,225,s line,sporty looking,pos,quality-aesthetic,2,packages / trims / variants,GENERAL INFORMATION
9941,225,wheels,bigger,pos,general-information,6,wheels & tyres,HANDLING / DYNAMICS
9942,225,suspension,stiffer,neg,handling,4,suspension,HANDLING / DYNAMICS
9943,225,ride,spoil,neg,handling,4,drive,POWERTRAIN / PERFORMANCE
9944,225,ride,kind of fidgety,neg,handling,4,drive,POWERTRAIN / PERFORMANCE
9945,225,ride,jarring,neg,handling,4,drive,POWERTRAIN / PERFORMANCE
9946,225,air suspension,optional,neu,handling,4,suspension,HANDLING / DYNAMICS
9947,225,air suspension,lot of money,neg,cost,7,suspension,HANDLING / DYNAMICS
9948,225,air suspension,good,pos,handling,4,suspension,HANDLING / DYNAMICS
9949,225,softer suspension,rides perfectly fine,pos,handling,4,suspension,HANDLING / DYNAMICS
9950,225,softer suspension,comfortable enough,pos,handling,4,suspension,HANDLING / DYNAMICS
9951,225,travel,quite nice car,pos,handling,4,distance / efficiency / mileage,DISTANCE / MEASUREMENT /  COST
9952,225,sound,not too loud really,pos,comfort,3,audio,EMOTIONAL / SENSORY / VISUAL
9953,225,sound,not too loud really,pos,comfort,3,audio,EMOTIONAL / SENSORY / VISUAL
9954,225,sound,tire roar,neg,comfort,3,audio,EMOTIONAL / SENSORY / VISUAL
9955,225,sound,tire roar,neg,comfort,3,audio,EMOTIONAL / SENSORY / VISUAL
9956,225,wind whistle,not much,pos,comfort,3,audio,EMOTIONAL / SENSORY / VISUAL
9957,225,handle,pretty well,pos,handling,4,doors,EXTERIOR / STYLING / DESIGN
9958,225,drive,front wheel,neu,handling,4,drive,POWERTRAIN / PERFORMANCE
9959,225,quadrille wheel drive,more grippy,pos,handling,4,drive,POWERTRAIN / PERFORMANCE
9960,225,petrol engine,rapid,pos,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
9961,225,petrol engine,thirsty,neg,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
9962,225,diesel engines,very good,pos,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
9963,225,engine,very responsive,pos,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
9964,225,engine,very responsive,pos,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
9965,225,engine,smooth,pos,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
9966,225,engine,smooth,pos,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
9967,225,shift,quite like a bit naughty,pos,performance,0,transmission,POWERTRAIN / PERFORMANCE
9968,225,clutch,light,pos,handling,4,transmission,POWERTRAIN / PERFORMANCE
9969,225,gear shift,light,pos,handling,4,transmission,POWERTRAIN / PERFORMANCE
9970,225,steering,light,pos,handling,4,steering,HANDLING / DYNAMICS
9971,225,steering,very responsive,pos,handling,4,steering,HANDLING / DYNAMICS
9972,225,car,quite agile,pos,handling,4,generic description & miscellaneous,GENERAL INFORMATION
9973,225,car,quite agile,pos,handling,4,generic description & miscellaneous,GENERAL INFORMATION
9974,225,car,brilliant,pos,handling,4,generic description & miscellaneous,GENERAL INFORMATION
9975,225,car,brilliant,pos,handling,4,generic description & miscellaneous,GENERAL INFORMATION
9976,225,town traffic,slipping through,pos,handling,4,road terrain,HANDLING / DYNAMICS
9977,225,rear window,real problem,neg,interior-features,1,rear section,EXTERIOR / STYLING / DESIGN
9978,225,visibility,good,pos,safety,5,visibility & view,SAFETY
9979,225,visibility,good,pos,safety,5,visibility & view,SAFETY
9980,225,rear window,quite low,neg,interior-features,1,rear section,EXTERIOR / STYLING / DESIGN
9981,225,sport suspension,firm,neu,handling,4,suspension,HANDLING / DYNAMICS
9982,225,carrying three in back,not great,neg,comfort,3,passenger space,INTERIOR / COMFORT / ERGONOMICS
9983,225,equipment,generous,pos,interior-features,1,equipment,FUNCTIONAL / UTILITY FEATURES
9984,225,diesel engines,excellent,pos,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
9985,225,-,-,-,unknown,-1,unknown,UNKNOWN
9986,225,-,-,-,unknown,-1,unknown,UNKNOWN
9987,225,-,-,-,unknown,-1,unknown,UNKNOWN
9988,230,-,-,-,unknown,-1,unknown,UNKNOWN
9989,230,designed,colors,pos,quality-aesthetic,2,design,EMOTIONAL / SENSORY / VISUAL
9990,230,luxury,like limousine,pos,quality-aesthetic,2,emotional & sensory experience,EMOTIONAL / SENSORY / VISUAL
9991,230,back,bit more roomy,pos,comfort,3,rear section,EXTERIOR / STYLING / DESIGN
9992,230,headroom,still on tight side,neg,comfort,3,passenger space,INTERIOR / COMFORT / ERGONOMICS
9993,230,roof,sloping,neg,comfort,3,roof,EXTERIOR / STYLING / DESIGN
9994,230,headroom,okay,neu,comfort,3,passenger space,INTERIOR / COMFORT / ERGONOMICS
9995,230,storage,best,pos,interior-features,1,storage & utility,FUNCTIONAL / UTILITY FEATURES
9996,230,back digital climate control,like,pos,interior-features,1,climate / temperature control,INTERIOR / COMFORT / ERGONOMICS
9997,230,glass,acoustic,pos,interior-features,1,windows / glass,EXTERIOR / STYLING / DESIGN
9998,230,back,serene,pos,comfort,3,rear section,EXTERIOR / STYLING / DESIGN
9999,230,types of suspension,all very nice,pos,handling,4,suspension,HANDLING / DYNAMICS
10000,230,air suspension,top of the range,pos,handling,4,suspension,HANDLING / DYNAMICS
10001,230,air suspension,really nice for most part,pos,handling,4,suspension,HANDLING / DYNAMICS
10002,230,air suspension,floats over undulations,pos,handling,4,suspension,HANDLING / DYNAMICS
10003,230,air suspension,gives the course sophisticated feel,pos,handling,4,suspension,HANDLING / DYNAMICS
10004,230,small bump,sends a jolt,neg,handling,4,road terrain,HANDLING / DYNAMICS
10005,230,small bump,really order to shock,neg,handling,4,road terrain,HANDLING / DYNAMICS
10006,230,small bump,like a bang,neg,handling,4,road terrain,HANDLING / DYNAMICS
10007,230,rough roads,can feel it just fidgeting around,neg,handling,4,road terrain,HANDLING / DYNAMICS
10008,230,rough roads,breaks the ambience,neg,handling,4,road terrain,HANDLING / DYNAMICS
10009,230,rough roads,not helping,neg,handling,4,road terrain,HANDLING / DYNAMICS
10010,230,-,-,-,unknown,-1,unknown,UNKNOWN
10011,230,bodywork,cool,pos,quality-aesthetic,2,body class,EXTERIOR / STYLING / DESIGN
10012,230,bodywork,swooping,pos,quality-aesthetic,2,body class,EXTERIOR / STYLING / DESIGN
10013,230,car,great looking,pos,quality-aesthetic,2,generic description & miscellaneous,GENERAL INFORMATION
10014,230,car,great looking,pos,quality-aesthetic,2,generic description & miscellaneous,GENERAL INFORMATION
10015,230,design,really good,pos,quality-aesthetic,2,design,EMOTIONAL / SENSORY / VISUAL
10016,230,design,evolutionary,pos,quality-aesthetic,2,design,EMOTIONAL / SENSORY / VISUAL
10017,230,design,not boring,pos,quality-aesthetic,2,design,EMOTIONAL / SENSORY / VISUAL
10018,230,looks,really sharp,pos,quality-aesthetic,2,design,EMOTIONAL / SENSORY / VISUAL
10019,230,looks,really nice,pos,quality-aesthetic,2,design,EMOTIONAL / SENSORY / VISUAL
10020,230,back,sport,pos,quality-aesthetic,2,rear section,EXTERIOR / STYLING / DESIGN
10021,230,back light bar,really like,pos,quality-aesthetic,2,lighting / indicators,FUNCTIONAL / UTILITY FEATURES
10022,230,boot,decent size,pos,exterior-features,9,boot / cargo,FUNCTIONAL / UTILITY FEATURES
10023,230,type,hatchback,neu,exterior-features,9,body type,EXTERIOR / STYLING / DESIGN
10024,230,boot,more practical than saloon,pos,exterior-features,9,boot / cargo,FUNCTIONAL / UTILITY FEATURES
10025,230,tailgate,huge,pos,exterior-features,9,boot / cargo,FUNCTIONAL / UTILITY FEATURES
10026,230,boot,not quite as practical as estate car,neg,exterior-features,9,boot / cargo,FUNCTIONAL / UTILITY FEATURES
10027,230,boot,looks better than an estate car,pos,exterior-features,9,boot / cargo,FUNCTIONAL / UTILITY FEATURES
10028,230,exhaust,fake,neg,exterior-features,9,exhaust,POWERTRAIN / PERFORMANCE
10029,230,character lines,designed mumbo jumbo,neg,quality-aesthetic,2,design,EMOTIONAL / SENSORY / VISUAL
10030,230,graphics,designed mumbo jumbo,neg,quality-aesthetic,2,displays / instrumentation,TECHNOLOGY / ELECTRONICS / SOFTWARE
10031,230,vents,blacked off,neg,exterior-features,9,aerodynamics / airflow,EXTERIOR / STYLING / DESIGN
10032,230,vents,annoying,neg,exterior-features,9,aerodynamics / airflow,EXTERIOR / STYLING / DESIGN
10033,230,aerodynamics,improved,pos,quality-aesthetic,2,driving dynamics / handling,HANDLING / DYNAMICS
10034,230,car,pretty enough,pos,quality-aesthetic,2,generic description & miscellaneous,GENERAL INFORMATION
10035,230,car,pretty enough,pos,quality-aesthetic,2,generic description & miscellaneous,GENERAL INFORMATION
10036,230,grill,big,neu,exterior-features,9,grill,EXTERIOR / STYLING / DESIGN
10037,230,grill,big,neu,exterior-features,9,grill,EXTERIOR / STYLING / DESIGN
10038,230,grill,really like,pos,exterior-features,9,grill,EXTERIOR / STYLING / DESIGN
10039,230,grill,really like,pos,exterior-features,9,grill,EXTERIOR / STYLING / DESIGN
10040,230,looks,really smart looking,pos,quality-aesthetic,2,design,EMOTIONAL / SENSORY / VISUAL
10041,230,price,gone up,neg,cost,7,value / cost,DISTANCE / MEASUREMENT /  COST
10042,230,price,quite a bit more expensive,neg,cost,7,value / cost,DISTANCE / MEASUREMENT /  COST
10043,230,car,fully loaded with kit,pos,user-experience,8,generic description & miscellaneous,GENERAL INFORMATION
10044,230,car,fully loaded with kit,pos,user-experience,8,generic description & miscellaneous,GENERAL INFORMATION
10045,230,lights,three different kinds,neu,exterior-features,9,lighting / indicators,FUNCTIONAL / UTILITY FEATURES
10046,230,beam,super high,pos,exterior-features,9,lighting / indicators,FUNCTIONAL / UTILITY FEATURES
10047,230,beam,cool,pos,exterior-features,9,lighting / indicators,FUNCTIONAL / UTILITY FEATURES
10048,230,lighting animations,cool,pos,exterior-features,9,lighting / indicators,FUNCTIONAL / UTILITY FEATURES
10049,230,lights,guide you safely to front door,pos,exterior-features,9,lighting / indicators,FUNCTIONAL / UTILITY FEATURES
10050,230,lights,do little dance ,pos,exterior-features,9,lighting / indicators,FUNCTIONAL / UTILITY FEATURES
10051,230,-,-,-,unknown,-1,unknown,UNKNOWN
10052,230,lighting functions,different colors ,pos,user-experience,8,lighting / indicators,FUNCTIONAL / UTILITY FEATURES
10053,230,lighting functions,pretty cool,pos,user-experience,8,lighting / indicators,FUNCTIONAL / UTILITY FEATURES
10054,230,brightness,maximum,pos,user-experience,8,lighting / indicators,FUNCTIONAL / UTILITY FEATURES
10055,230,inside,feel that big,pos,user-experience,8,interior,INTERIOR / COMFORT / ERGONOMICS
10056,230,inside,cool,pos,user-experience,8,interior,INTERIOR / COMFORT / ERGONOMICS
10057,230,inside,so lit up,pos,user-experience,8,interior,INTERIOR / COMFORT / ERGONOMICS
10058,230,entertainment screen,love,pos,user-experience,8,displays / instrumentation,TECHNOLOGY / ELECTRONICS / SOFTWARE
10059,230,entertainment screen,looks fabulous,pos,user-experience,8,displays / instrumentation,TECHNOLOGY / ELECTRONICS / SOFTWARE
10060,230,entertainment screen,high definition,pos,user-experience,8,displays / instrumentation,TECHNOLOGY / ELECTRONICS / SOFTWARE
