id,segment_id,review,review_uncleaned,label_topic
262,34,it doesn't lean over too much through the bends . it's a ljust very safe and secure and sensible . that's all you need it today .,It doesn't lean over too much through the bends . It's a ljust very safe and secure and sensible . That's all you need it today .,5
262,36,"should you avoid it , should you consider actually a short list it , or should i just go ahead and buy it ? well , i reckon you should short list it . yeah , it might be the expensive but a cool little car . enjoy this video , please like it , comment on it and share it . also click on our logo to subscribe to this channel . if you click on the bottom right hand corner , you can actually watch more of our content . may well click over to the right to go to add deals page to see how much money you can save on a new car . a car . now did you spot the striking this video ? it was the a worn road on the course , satin","Should you avoid it , should you consider actually a short list it , or should I just go ahead and buy it ? Well , I reckon you should short list it . Yeah , it might be the expensive but a cool little car . Enjoy this video , please like it , comment on it and share it . Also click on our logo to subscribe to this channel . If you click on the bottom right hand corner , you can actually watch more of our content . May well click over to the right to go to add deals Page to see how much money you can save on a new car . A car . Now did you spot the striking this video ? It was the a worn road on the course , satin",6
263,3,"but especially one figure was too much . the dry weight claimed dry curb weight of this car is 2000 and 25 kilograms . that doesn't include a driver doesn't include any fluid at all , so this is really 2100 kilograms , 2.1 tons . that's less . i think that a rolls royce cornish used to be . this car is hugely heavy , nearly 200 kilograms heavier than m5 touring .","But especially one figure was too much . The dry weight claimed dry curb weight of this car is 2000 and 25 kilograms . That doesn't include a driver doesn't include any fluid at all , so this is really 2100 kilograms , 2.1 tons . That's less . I think that a Rolls Royce Cornish used to be . This car is hugely heavy , nearly 200 kilograms heavier than M5 touring .",6
263,4,but we shouldn't confuse . this is just being a slightly faster s6 . s6 really isn't much fun to drive .,But we shouldn't confuse . This is just being a slightly faster S6 . S6 really isn't much fun to drive .,0
263,5,"the ride's pretty awful , and he's got no talk .","The ride's pretty awful , and he's got no talk .",4
263,6,"applying to turbo charges toe that engine has had quite a difference . this car has a silly amount of talk about 480 foot pounds from 1500 rpm to 6500 rpm . talk carefully , not occur . it's just a line that you draw between two points coming out of any turn .","Applying to turbo charges toe that engine has had quite a difference . This car has a silly amount of talk about 480 foot pounds from 1500 rpm to 6500 rpm . Talk carefully , not occur . It's just a line that you draw between two points coming out of any turn .",0
263,7,"it just goes more surprising to me . is the transmission ? when i saw him respectfully , there was no dsg box . they just had an automatic . i thought idea , because normally audi citron a8 gearboxes ain't much fun . it does . a good blip on downshift doesn't always get it inch perfect , but it's much better than i expected on the upshifts . well , you barely feel that compared to the m5 smg box , this is far more usable in everyday conditions in permanent four wheel drive and in terms of a weather everyday performance , you're rs6 is right up there with the best of it , but you can't hide . mass mass is always going to have an effect on a vehicle . you can throw more power at it , more talkative . you could put bigger brakes on it . you can do everything you can to make mass , go faster and stop better . but it will always come back to haunt you somewhere . and it's here in the rs6 . it may have excellent brakes , and it may go like a lunatic , but is there the whole time in the direction changes in the inertia ? it just feels like a big , heavy car .","It just goes more surprising to me . Is the transmission ? When I saw him respectfully , there was no DSG box . They just had an automatic . I thought idea , because normally Audi citron A8 gearboxes ain't much fun . It does . A good blip on downshift doesn't always get it inch perfect , but it's much better than I expected on the upshifts . Well , you barely feel that compared to the M5 SMG box , this is far more usable in everyday conditions in permanent four wheel drive and in terms of a weather everyday performance , you're RS6 is right up there with the best of it , but you can't hide . Mass Mass is always going to have an effect on a vehicle . You can throw more power at it , more talkative . You could put bigger brakes on it . You can do everything you can to make mass , go faster and stop better . But it will always come back to haunt you somewhere . And it's here in the RS6 . It may have excellent brakes , and it may go like a lunatic , But is there the whole time in the direction changes in the inertia ? It just feels like a big , heavy car .",4
263,8,"it's nearly 400 kilograms more than rs4 of that . and yes , it does feel it .","It's nearly 400 kilograms more than RS4 of that . And yes , it does feel it .",6
263,9,"so this is what the new rs6 owner has to do to reach 60 miles an hour . gets in shut store seatbelt on turns , key rows is engine selects sport . it's on 60 miles an hour . that's quite impressive .","So this is what the new RS6 owner has to do to reach 60 miles an hour . Gets in shut store seatbelt on turns , key rows is engine selects sport . It's on 60 miles an hour . That's quite impressive .",0
263,10,"audi still talks about 40 60 split front rear on a4 drive system , but it just feels from little driven to mei . we've been coming out of every term . we could in second gear , flat to the boards , and there is not a whiff of oversteer , okay ? and he's slightly deranged . magazine will , where you want to get big drift shots . that does matter . but in the real world , that doesn't matter at all . it just means that every time you m5 drivers scared shitless coming out of second gear turned the rs6 driver just barrel straight on got a three mo damper in this car in comfort mode . pretty good doesn't really like low speed , choppy stuff . and i wouldn't bother with sport mode because that appears to just take the dampers out altogether and leave you with a lot of rock in the suspension instead .","Audi still talks about 40 60 split front rear on A4 drive system , but it just feels from little driven to Mei . We've been coming out of every term . We could in second gear , flat to the boards , and there is not a whiff of oversteer , okay ? And he's slightly deranged . Magazine will , where you want to get big drift shots . That does matter . But in the real world , that doesn't matter at all . It just means that every time you M5 drivers scared shitless coming out of second gear turned the RS6 driver just barrel straight on got a three mo damper in this car in comfort mode . Pretty good doesn't really like low speed , choppy stuff . And I wouldn't bother with sport mode because that appears to just take the dampers out altogether and leave you with a lot of rock in the suspension instead .",4
263,11,"first , when i saw the rs6 didn't have a dsg gearbox , i thought , come on , lads , when are we going to get in rs6 audi with this fantastic the street double clutch gearbox . but it doesn't matter with this car . the transmission in this perfectly suits the role of the rs6 as an everyday super estate car . it's incredibly easy to use at low speed , which is crucial because the m5 turning we have here is well , it's a total pig at low speed , and yet when you do flat upshifts , you get this wonderful part part part noise . get this .","First , when I saw the RS6 didn't have a DSG gearbox , I thought , Come on , lads , When are we going to get in RS6 Audi with this fantastic the street double clutch gearbox . But it doesn't matter with this car . The transmission in this perfectly suits the role of the RS6 as an everyday super estate car . It's incredibly easy to use at low speed , which is crucial because the M5 turning we have here is well , it's a total pig at low speed , and yet when you do flat upshifts , you get this wonderful part part part noise . Get this .",4
263,12,"that's the sound of a recently spanked rs6 one crib sheet full of numbers , one helpfully open bonnet on a new rs6 . right ? how we looking here ? v 10 5 liters 500e 72 horsepower . wait for it . 479 foot pounds of torque from 1500 rpm to 6 to 50 . that's crazy , i said . six and 1/2 . it was wrong effectively . a d tuned gay ardo engine from lamborghini with two turbo chargers on it . how do they make it fit ? how much heat builds up in his engine ? the great unknowns . where does it sit relative to the front axle ? i will now indicate with my arm where the front actual linus that so the whole engine block sits in front of the actual line . so this is very much an old school . audi a4 . dr . transmissions , we said , can split up to 60% backwards . 40% forwards . that's the most real would travel you're going to get from this set up that shot this kind audi grills get any bigger .","That's the sound of a recently spanked RS6 one crib sheet full of numbers , one helpfully open bonnet on a new RS6 . Right ? How we looking here ? V 10 5 liters 500E 72 horsepower . Wait for it . 479 foot pounds of torque from 1500 rpm to 6 to 50 . That's crazy , I said . Six and 1/2 . It was wrong effectively . A D tuned gay Ardo engine from Lamborghini with two turbo chargers on it . How do they make it fit ? How much heat builds up in his engine ? The great unknowns . Where does it sit relative to the front axle ? I will now indicate with my arm where the front actual Linus that so the whole engine block sits in front of the actual line . So this is very much an old school . Audi A4 . Dr . Transmissions , we said , can split up to 60% backwards . 40% forwards . That's the most real would travel you're going to get from this set up that shot this kind Audi grills get any bigger .",0
263,14,"2025 kilograms , as we said , dry about 2100 kilograms , with one person in the car driving along with some fuel in and fluids . that's big , big heavy car rs4 steering wheel with rs6 written on it .","2025 kilograms , As we said , Dry about 2100 kilograms , with one person in the car driving along with some fuel in and fluids . That's big , big heavy car RS4 steering wheel with RS6 written on it .",6
263,17,"we've got some slightly special sleeps with rs6 written on them , but otherwise pretty much stock a6 slightly funky dials .","We've got some slightly special sleeps with RS6 written on them , but otherwise pretty much stock A6 slightly funky dials .",1
263,18,"not much just then again , if you got a cap in this good to start with , who cares about it not being two different ? certainly not me from the outside . well , well , from the outside , i know . look several subjective . i personally don't think it has quite the presence of the rs4 . maybe a sedative in the way that the wheel arches aren't quite as well filled by these wheels .","Not much just then again , if you got a cap in this good to start with , who cares about it not being two different ? Certainly not me from the outside . Well , well , from the outside , I know . Look several subjective . I personally don't think it has quite the presence of the RS4 . Maybe a sedative in the way that the wheel arches aren't quite as well filled by these wheels .",2
263,21,"the arches are supposed to hark back to that great old chestnut , the quattro , the car that audi still cops on about . we did love it very much , though , and they've got these sort of solid tops to them and they come out the way the quattro watches did , and they're listed on the front in the rear . but no , they're very , very subtle . i think you'd need to pump this next to a normal a6 event to really appreciate just how much more butch this one is .","The arches are supposed to hark back to that great old chestnut , the Quattro , the car that Audi still cops on about . We did love it very much , though , and they've got these sort of solid tops to them and they come out the way the Quattro watches did , and they're listed on the front in the rear . But no , they're very , very subtle . I think you'd need to pump this next to a normal A6 event to really appreciate just how much more butch this one is .",2
263,22,"front brakes are standard with 19 inch wheels are 390 million . the front spring to 56 of the back . dirty , great big six piston caliper . look at that . you even get that ponsi rs6 in britain , however optional . if you go for the 20 inch wheels are ceramics . listen to the size of these 420 millimeters 300d six minute the back that is huge . they do save 12.2 kilos from the answering most of the cargo , and i suspect that will help the ride as well .","Front brakes are standard with 19 inch wheels are 390 million . The front spring to 56 of the back . Dirty , great Big Six piston caliper . Look at that . You even get that ponsi RS6 in Britain , however optional . If you go for the 20 inch wheels are ceramics . Listen to the size of these 420 millimeters 300D six minute the back that is huge . They do save 12.2 kilos from the answering most of the cargo , and I suspect that will help the ride as well .",9
263,23,"option price . well , on my rs4 think there were three or £4000 . they've got a £77,000 car and you put ceramics on it and a few other toys . you could easily have an 83 £84,000 rs6 that's becoming a very expensive car .","Option price . Well , on my RS4 think there were three or £4000 . They've got a £77,000 car and you put ceramics on it and a few other toys . You could easily have an 83 £84,000 RS6 that's becoming a very expensive car .",7
263,24,"so is it enough , or is it too much difficult ? want to call this ? but the answer . i wanted to really dislike this car because i do think it's numbers are obscene , and i don't see why any estate car a bit one with 570 horsepower should weigh 2.1 tons . in this day and age , we've been making cars lighter . we need to be reducing emissions , and it just seems a bit obscene . of course , when you spend a day with a car like the rs6 , those feelings melt somewhat because he needs a very , very capable package . somehow , it isn't the most impressive of the three rs protect tried . now both the rs4 on the r8 are better showcase of four quatro g . m b h could do with bae saudis , but i'm still more impressed by the rs6 than i thought i would be cross country .","So is it enough , or is it too much difficult ? Want to call this ? But the answer . I wanted to really dislike this car because I do think it's numbers are obscene , and I don't see why any estate car a bit one with 570 horsepower should weigh 2.1 tons . In this day and age , we've been making cars lighter . We need to be reducing emissions , and it just seems a bit obscene . Of course , when you spend a day with a car like the RS6 , those feelings melt somewhat because he needs a very , very capable package . Somehow , it isn't the most impressive of the three Rs Protect tried . Now both the RS4 on the R8 are better showcase of four Quatro G . M B H could do with BAE Saudis , but I'm still more impressed by the RS6 than I thought I would be cross country .",6
263,25,"it puts all that power down in the uk it'll be unstoppable . come rain or china will be the fastest , very biggest a car ever made any 63 went see which where it went .","It puts all that power down in the UK it'll be unstoppable . Come rain or China will be the fastest , very biggest a car ever made any 63 went See which where it went .",0
263,26,"neither , sadly , will the vehicle in the background the m5 touring ? and that's a great car . it's hilarious . it's a hot rod , but it's smg . transmission is rudely exposed by the gearbox in this rs6 . and even though it will do massive skids , i have to say that of the two they are a stick is the better car in the knowledge that jag you a will soon be owned by indian company that makes an off roader called the gurkha . would you buy one of those instead of a5 siri's bmw ?","Neither , sadly , will the vehicle in the background the M5 touring ? And that's a great car . It's hilarious . It's a hot rod , but it's SMG . Transmission is rudely exposed by the gearbox in this RS6 . And even though it will do massive skids , I have to say that of the two they are a stick is the better car in the knowledge that jag you A will soon be owned by Indian company That makes an off roader called the Gurkha . Would you buy one of those instead of A5 Siri's BMW ?",6
264,1,"don't be fooled by the familiar styling . this audi q5 is alone new . it's a second generation car , and it follows on from the first , which found 1.6 million homes around the world since it went on sale in 2008 . now this new one pixel , the usual new car boxes are being lighter . it's more efficient having a plush new in syria . it's also built in mexico , which is where we've come to test it .","don't be fooled by the familiar styling . This Audi Q5 is alone new . It's a second generation car , and it follows on from the first , which found 1.6 million homes around the world since it went on sale in 2008 . Now this new one pixel , the usual new car boxes are being lighter . It's more efficient having a plush new in Syria . It's also built in Mexico , which is where we've come to test it .",6
264,2,"for the first time in the uk , we're gonna get two litre diesel engine on a two litre , forcing the petrol engine and it really to be six diesel . some cars around the world will get from will drive . a manual gearbox has been in the uk they are torturing a wheel drive on automatic only now the v six diesel is a permanent cuatro oil drive . on has an eight speed talking murder automatic connected to the engineers . lots of talk , some 620 newton meters , and it's an incredibly smooth and refined engine . in fact , that's pretty .","For the first time in the UK , we're gonna get two litre diesel engine on a two litre , forcing the petrol engine and it really to be six diesel . Some cars around the world will get from Will drive . A manual gearbox has been in the UK They are torturing a wheel drive on automatic only now the V six diesel is a permanent cuatro oil drive . On has an eight speed talking murder automatic connected to the engineers . Lots of talk , some 620 Newton meters , and it's an incredibly smooth and refined engine . In fact , that's pretty .",0
264,3,they're one of the high points of the q5 asshole . just how relaxed quiet is to drive .,They're one of the high points of the Q5 asshole . Just how relaxed quiet is to drive .,3
264,4,"we've also had to go in the two litre , four cylinder petrol model . that was a very nice engine as well . you have to rev it . thio get the power . but once you're there , it's willing to be repped as well . there's a nice spread of talk on . that's probably all the g5 most people are gonna need .","We've also had to go in the two litre , four cylinder petrol model . That was a very nice engine as well . You have to rev it . Thio get the power . But once you're there , it's willing to be repped as well . There's a nice spread of talk on . That's probably all the G5 most people are gonna need .",0
264,5,"audi office , several different suspension settings on the q5 . we're trying cars here in mexico with the air springs and adaptive dampers on the roids . comfort is excellent . it's a very comfortable car on . you can play around with all the different settings there . seven in total , on 60 millimeters off adjustability in the suspension , the highest reserved for off road on . we had a bit of off road driving on their the g5 did all it needed to . audi sells this car around the world on or in many of the markets russia , eastern europe , parts of the americas , those of the sort of gravel tracks there .","Audi Office , several different suspension settings on the Q5 . We're trying cars here in Mexico with the air springs and adaptive dampers on the roids . Comfort is excellent . It's a very comfortable car on . You can play around with all the different settings there . Seven in total , on 60 millimeters off adjustability In the suspension , the highest reserved for off road on . We had a bit of off road driving on their The G5 did all it needed to . Audi sells this car around the world on or in many of the markets Russia , Eastern Europe , parts of the Americas , those of the sort of gravel tracks there .",4
264,6,"by his encounter on dde , it was performed well .","By his encounter on DDE , it was performed well .",0
264,7,"steering is electric steering . there is a variable ratio , one coming that was the normal one . for now , it's not the most communicative steering it doesn't you wanted teoh that would really wants a more feeling the interaction from that handling is not vehicle involving .","Steering is electric steering . There is a variable ratio , one coming that was the normal one . For now , it's not the most communicative steering It doesn't you wanted Teoh that would really wants a more feeling The interaction from that handling is not vehicle involving .",4
264,8,"it's not a fun car , but it is a very safe , competent car .","It's not a fun car , but it is a very safe , competent car .",5
264,9,"this talk vectoring is standard , which keeps the nose top 10 going round corners on . it's pretty resistant to understand as well . in time , the v six diesel will be offered with a sports differential on . now the engineers claim that with this , you might even be able to get the car to overstate .","This talk vectoring is standard , which keeps the nose top 10 going round corners on . It's pretty resistant to understand as well . In time , the V six diesel will be offered with a sports differential on . Now the engineers claim that with this , you might even be able to get the car to overstate .",4
264,10,now . one of the really high points of this q5 is the interior . it's largely borrowed from the a4 a5 q7 models on . it's simply off quality none of the rivals could match .,Now . One of the really high points of this Q5 is the interior . It's largely borrowed from the A4 A5 Q7 models on . It's simply off quality none of the rivals could match .,2
264,11,"there is the audi virtual cockpit . q5 also gets out these latest and then my entertainment screen . that's not touch screen , which i personally prefer find touch screens , not the safest things . you have to take your eyes off the road constantly and povero of your finger . instead , you get a combination of a rotary will on a little touch pad on dhe . simply put , is one of the best systems out styling waas .","There is the Audi virtual cockpit . Q5 also gets out these latest and then my entertainment screen . That's not touch screen , which I personally prefer find touch screens , not the safest things . You have to take your eyes off the road constantly and povero of your finger . Instead , you get a combination of a rotary will on a little touch pad on Dhe . Simply put , is one of the best systems out styling Waas .",8
264,12,"you'll be hard pressed to pick this g5 out in the old one . but success off the old g5 men that audi is good formula . it's pretty successful on it . doesn't wantto do anything drastically different . alienate such a large audience now , would you buy an audi keep ?","You'll be hard pressed to pick this G5 out in the old one . But success off the old G5 men that Audi is good formula . It's pretty successful on it . Doesn't wantto do anything drastically different . Alienate such a large audience Now , would you buy an Audi keep ?",2
264,13,"well , for most people , they probably would . they're gonna like the way it looks quiet .","Well , for most people , they probably would . They're gonna like the way it looks quiet .",0
264,14,"smith is economical way a bit more , handling a bit more involvement in the way drives like to jackie wreck place in court can have shown that can be done , which for us means that it doesn't go to the top of the class .","Smith is economical way a bit more , handling a bit more involvement in the way drives like to Jackie Wreck place in court can have shown that can be done , which for us means that it doesn't go to the top of the class .",6
266,1,"welcome to the third generation a8 account , audi says now has the capability and technology to lift it from being a bit player in executive car market to become a serious , credible alternative to the mercedes s class and bmw seven siri entertainment .","welcome to the third generation A8 account , Audi says now has the capability and technology to lift it from being a bit player in executive car market to become a serious , credible alternative to the Mercedes S Class and BMW seven Siri entertainment .",6
266,2,"now you might not expect much from big d's a saloon , but this has to be one 60 miles an hour in five seconds flat .","Now you might not expect much from Big D's a saloon , but this has to be one 60 miles an hour in five seconds flat .",0
266,3,"however , despite all that performance on an abundance of grip isn't is engaging to drive show us new exchange practicality .","However , despite all that performance on an abundance of grip isn't is engaging to drive show us new exchange practicality .",4
266,4,"no issues with the front of the cabin . but the rear is just too cramped for this class of car on dhe boots , barely larger than that of an audi a4 .","No issues with the front of the cabin . But the rear is just too cramped for this class of car on dhe boots , barely larger than that of an Audi A4 .",3
266,5,"funny for money at the 4.2 liter tv and eighties more expensive in the six cylinder s class , but it does come with a considerable performance advantage . the thing to watch , though the options prices because they could easily turn a £60,000 car into what we're sitting in today , which is an £80,000 .","Funny for money at the 4.2 liter TV and eighties more expensive in the six cylinder s class , but it does come with a considerable performance advantage . The thing to watch , though the options prices because they could easily turn a £60,000 car into what we're sitting in today , which is an £80,000 .",7
266,7,"it's now fast , well built a packed with useful technology are major cripple . the fact that in this show , well based version , the packaging isn't so clever . overall , then a flawed but very welcome addition to the class of 92nd verdict four stars .","It's now fast , well built a packed with useful technology are major cripple . The fact that in this show , well based version , the packaging isn't so clever . Overall , then a flawed but very welcome addition to the Class of 92nd verdict four stars .",6
267,1,"audi just launched this . the q3 , a compact , premium off roader designed to do battle with the bmw x1 on the brand new range rover , evoke in costume from £24,000 .","Audi just launched this . The Q3 , a compact , premium off roader designed to do battle with the BMW X1 on the brand new Range Rover , evoke in costume from £24,000 .",6
267,2,"question is exactly how much suv is that money , by entertaining way haven't come to expect great things from audi four by fours in this department . but q3 is different in comfort . motorcar has a nice ride and handling compromise . it steers well to dsg gearbox and quattro drive train about smooth , well mannered and responsive practicality .","Question is exactly how much SUV is that Money , by entertaining way haven't come to expect great things from Audi four by fours in this department . But Q3 is different in comfort . Motorcar has a nice ride and handling compromise . It steers well to DSG gearbox and Quattro Drive train about smooth , well mannered and responsive practicality .",4
267,3,"is the q3 big enough for every occasion ? the answer's yes , with a couple of caveats . as you can see up front , there's plenty of room in the back seats . it's a little bit more confined on the boot isn't massive .","Is the Q3 big enough for every occasion ? The answer's yes , with a couple of caveats . As you can see up front , there's plenty of room in the back seats . It's a little bit more confined on the boot isn't massive .",3
267,4,"given this is sort of suv , you might run as a second car . it's probably just about big enough value for money .","Given this is sort of SUV , you might run as a second car . It's probably just about big enough value for money .",9
267,5,entry level 138 horsepower front wheel drive q3 will cost you less than an entry level bmw x1 considerably less than a range rover . but whichever model you up for running costs should be among the best in class .,Entry level 138 horsepower front wheel drive Q3 will cost you less than an entry level BMW X1 considerably less than a Range Rover . But whichever model you up for running costs should be among the best in class .,7
267,6,"audi q3 is clearly a very refined , well rounded and desirable family car , albeit one with limited practicality . it remains to be seen how well the car ride and handling the uk , but for now , the 92nd verdict is four stars .","Audi Q3 is clearly a very refined , well rounded and desirable family car , albeit one with limited practicality . It remains to be seen how well the car ride and handling the UK , but for now , the 92nd verdict is four stars .",6
268,1,"this is what we know already . the a6 saloon is far and away the best executive audi we have seen in a number of years , but we know also that it's a state cast have often lagged behind that level . so what we're here to find out today is whether this new , good looking a6 event is finally the car that can offer credible opposition to the class on the mercedes e class estate , in particular living with it .","This is what we know already . The A6 Saloon is far and away the best executive Audi we have seen in a number of years , but we know also that it's a state cast have often lagged behind that level . So what we're here to find out today is whether this new , good looking A6 event is finally the car that can offer credible opposition to the class on the Mercedes E class estate , in particular living with it .",6
268,2,"well , this is where the a6 event really excels . at last you got audi was really does ride as well as the bmw or mercedes . fine mint is exceptional , lots of room in the back .","Well , this is where the A6 event really excels . At last you got Audi was really does ride as well as the BMW or Mercedes . Fine Mint is exceptional , lots of room in the back .",3
268,3,"but it's the interior ambience , the way that driving environment is laid out , what really sets this car apart ?","But it's the interior ambience , the way that driving environment is laid out , what really sets this car apart ?",1
268,4,"if i the only thing that we would warning about is playing a bit too fast and loose with the options . this is a car with the basic . this price of nearly £41,000 already have put some goodies on this one , and it comes out of somewhere nearer £79,000 .","If I The only thing that we would warning about is playing a bit too fast and loose with the options . This is a car with the basic . This price of nearly £41,000 already have put some goodies on this one , and it comes out of somewhere nearer £79,000 .",7
268,5,"so shop with care is the a6 event of the car to make e class devoted desert their beloved estates ? clearly not . but is it a likable , capable , competent new arrival in the class ? absolutely . and it's a long time since we've been able to say that about an a6 estate . the auto car 92nd verdict . three and 1/2 styles .","So shop with care is the A6 event of the car to make e class devoted desert their beloved estates ? Clearly not . But is it a likable , capable , competent new arrival in the class ? Absolutely . And it's a long time since we've been able to say that about an A6 estate . The Auto Car 92nd verdict . Three and 1/2 styles .",6
269,2,it's fast . it's practical .,It's fast . It's practical .,0
269,4,"it's really good for instagram this so yeah , what ?","It's really good for Instagram This so yeah , What ?",2
269,6,"first thing you need to know about the new or s4 is what's under the bonnet as it's slightly controversial . you see , the old rs4 had a 4.2 liter naturally aspirated v8 in love to read , and it sounded amazing . this is a 2.9 liter v six . still , it does have to turbo charges . so it has the same fortune 50 horsepower as the old v8 engine . but talk is actually up from fortune 30 newton meters to 600 . this added pulling power helps get the north s60 time from 4.7 to just 4.1 seconds . fingers . i actually think it will go even faster than that . so i'm gonna find out . i've got my special timing gear up here . i'm gonna put in launch mode on . just launch it . we shall see .","First thing you need to know about the new or S4 is what's under the bonnet as it's slightly controversial . You see , the old RS4 had a 4.2 liter naturally aspirated V8 in love to read , and it sounded amazing . This is a 2.9 liter V six . Still , it does have to turbo charges . So it has the same fortune 50 horsepower as the old V8 engine . But talk is actually up from Fortune 30 Newton meters to 600 . This added pulling power helps get the north S60 time from 4.7 to just 4.1 seconds . Fingers . I actually think it will go even faster than that . So I'm gonna find out . I've got my special timing gear up here . I'm gonna put in launch mode on . Just launch it . We shall see .",0
269,7,"yes . oh , that's 16 way back . they're gonna keep on going . that's enough . no , it's a six day , 3.5 seconds all day . actually , audi is known toe often understate the performance figures off its r s cars , and this includes the power their engines puts out . in fact , when i tested this rs4 on the dyno , it was producing 16 horsepower more than it was supposed to . and that brings me on to five other things which are impressive about this car . the quattro permanent all wheel drive system sends 40% of the power to the front and 60 to the rear , so it is rear drive biased . also in the uk , you get a rare sport differential standard and that consent power to outside . will you turn around a corner , help push you around ?","Yes . Oh , that's 16 way back . They're gonna keep on going . That's enough . No , it's a six day , 3.5 seconds all day . Actually , Audi is known toe often understate the performance figures off its R S cars , and this includes the power their engines puts out . In fact , when I tested this RS4 on the dyno , it was producing 16 horsepower more than it was supposed to . And that brings me on to five other things which are impressive about this car . The Quattro Permanent all wheel drive system sends 40% of the power to the front and 60 to the rear , so it is rear drive biased . Also in the UK , you get a rare sport differential standard and that consent power to outside . Will you turn around a corner , help push you around ?",0
269,8,"the car gets a bit spoke . our estyle big central rev counter with speedo incorporated in the middle of it . you can also see the power and torque output from the engine , or , if you want to , you can choose to see a gene later .","The car gets a bit spoke . Our Estyle big central rev counter with Speedo incorporated in the middle of it . You can also see the power and torque output from the engine , or , if you want to , you can choose to see a gene later .",1
269,9,"the optional adaptive suspension has a very clever feature so if you're going round a corner fast that way , the car will lead that way . said to stop that happening and make it koris flat as possible . well , actually proper the outside wheels to keep it nice and flat . also , if you're breaking will stop the card diving on when you're accelerating will stop it .","The optional adaptive suspension has a very clever feature so if you're going round a corner fast that way , the car will lead that way . Said to stop that happening and make it Koris flat as possible . Well , actually proper the outside wheels to keep it nice and flat . Also , if you're breaking will stop the card diving on when you're accelerating will stop it .",4
269,11,"sounds all right . but if you were into sports mode that was evolved just opening notice , it's got bit louder then . if you're ever it sounds like this , that's much better off .","Sounds all right . But if you were into sports mode that was evolved just opening notice , it's got bit louder then . If you're ever it sounds like this , that's much better off .",0
269,12,"this new rs4 is actually 80 kilos lighter than the old one , and 30 kilograms of that is down to the engine alone , though it still weighs around 1800 kilos .","This new RS4 is actually 80 kilos lighter than the old one , and 30 kilograms of that is down to the engine alone , though it still weighs around 1800 kilos .",6
269,13,"still , it looks pretty . sleep on . the orris has some key styling upgrades over the normal a4 advance . yet a honey comb grill rs4 budging bigger from bumpers with larger , more aggressive aaron takes . there's a little air breathers there as well to help s move over the wheel .","Still , it looks pretty . Sleep on . The orris has some key styling upgrades over the normal A4 advance . Yet a honey comb grill RS4 budging bigger from bumpers with larger , more aggressive Aaron takes . There's a little air breathers there as well to help s move over the wheel .",2
269,14,"speaking of which , they're 19 inches standard . the's a twenties have also got some rs performance breaks , the core is lower .","Speaking of which , they're 19 inches standard . The's a twenties have also got some RS performance breaks , the core is lower .",9
269,15,"you got side skirts , but my favorite bit is this . look at this . the real horses just stick out . looks really muscular . reminds me of a group b audi rally car out the back door roof spoiler that's amore or is budging over there deeper rear bumper as well . and of course , it's a big oval classic rs6 our tailpipes . now click on the pop out banner in the top right hand corner of the screen to let me know which you prefer . audi rs4 mercedes-benz 63 amg estate bmw m3 orale from a8 julia quadra folio let me know what you think . in fact , when you fight it out in the comments box below god found boys , take it away inside , though the enhancements aren't quite as noticeable . dion trade i it's just been a fall that is no bad thing there because this is a lovely interior anyway . but if you look closely , you will notice a few r s upgrade such as the steering wheel which has a flat bottom . you gone or is better known as well . i'm always batting down here by the gear selector .","You got side skirts , but my favorite bit is this . Look at this . The real horses just stick out . Looks really muscular . Reminds me of a Group B Audi rally car out the back door roof spoiler that's amore or is budging over there deeper rear bumper as well . And of course , it's a big oval classic RS6 our tailpipes . Now click on the pop out banner in the top right hand corner of the screen to let me know which you prefer . Audi RS4 Mercedes-Benz 63 AMG Estate BMW M3 Orale from A8 Julia Quadra Folio Let me know what you think . In fact , when you fight it out in the comments box below God found boys , take it away Inside , though the enhancements aren't quite as noticeable . Dion trade I It's just been a fall that is no bad thing there because this is a lovely interior anyway . But if you look closely , you will notice a few R s upgrade such as the steering wheel which has a flat bottom . You gone or is better known as well . I'm always batting down here by the gear selector .",2
269,16,"you've also got aluminium pedals and , of course , the lovely or s quilted sport seats . and they did this thing where they pump with side bolsters . when you turn the car into hold you tightly in place there .","You've also got aluminium pedals and , of course , the lovely or s quilted sport seats . And they did this thing where they pump with side bolsters . When you turn the car into hold you tightly in place there .",3
269,17,"to be fair , you ought to get these seats in the lesser s4 i've been using this . rs4 is my daily driver for the past two months , and you're probably wondering what kind of economy it's being getting . seeing as the reason audi switched to a smaller engine is for improved efficiency . it supposed to do 32 miles per gallon , though i'm only averaging 25 .","To be fair , you ought to get these seats in the lesser S4 I've been using this . RS4 is my daily driver for the past two months , and you're probably wondering what kind of economy it's being getting . Seeing as the reason Audi switched to a smaller engine is for improved efficiency . It supposed to do 32 miles per gallon , though I'm only averaging 25 .",0
269,18,"there are some of the things which aren't so great about this car s5 what some of the vents on this car or really others are fake as a little straight now with the car wire sticker treat . look , they don't go anywhere . and neither does that . in fact , i've broken the pour column or a stick of truth .","There are some of the things which aren't so great about this car S5 what some of the vents on this car or really others are fake as a little straight now with the car wire sticker treat . Look , they don't go anywhere . And neither does that . In fact , I've broken the pour column or a stick of truth .",9
