id,segment_id,review,review_uncleaned,label_topic
112,15,"there's also some events here in this pillar to blow cool or hot air on your face , depending on what you want , that some of the features down here look , you've got a charging point there , a 12 volt socket . there's a little i suppose that's an ashtray vel . maybe you can leave your candy sticks in there . there's another storage . well , you have some airplane style pockets on the back of the front seat , so different , a little bit flimsy . got some big door bins down here once again , with more than enough space for a small bottle such as this under some other creature comforts as well . for instance , look , i've got heated rear seats here on the quality back here . you know , it's the same as in the front . you don't feel like you're in the cheap seats if you want to . you can carry longer writers because you can fall down this hatch , open this door , and then you can carry ski's and two people either side , if that's what you want to do . there's also some cup holders there .","There's also some events here in this pillar to blow cool or hot air on your face , depending on what you want , that some of the features down here look , you've got a charging point there , a 12 volt socket . There's a little I suppose that's an ashtray vel . Maybe you can leave your candy sticks in there . There's another storage . Well , you have some airplane style pockets on the back of the front seat , so different , a little bit flimsy . Got some big door bins down here once again , with more than enough space for a small bottle such as this under some other creature comforts as well . For instance , look , I've got heated rear seats here on the quality back here . You know , it's the same as in the front . You don't feel like you're in the cheap seats if you want to . You can carry longer writers because you can fall down this hatch , open this door , and then you can carry ski's and two people either side , if that's what you want to do . There's also some cup holders there .",1
112,16,"as you can see , if you want to carry items in the boot and i need a bit more space , you can ask your rear passengers sit more of pride because it does increase the low capacity . but people really don't wanna travel like that . aren't they really , she carrying really large items you're gonna need to fold the seats down and to do it . a two stage process , which is a bit of a fast these days for these seat backs . they do lie flat . the problem is that you have this huge ridge here . now it's gonna be really hard to push heavy items right to the front of the car . now let's talk about the actual boot space , so this door opens sideways , so it's really awkward to do in tight spaces . also , it's really heavy because you got that spare with on the back of this there , you got the quilting here . that's really nice now . what's not so nice , though , is the fact that you really do have to kind of lift things up quite a way to get them into this . because unlike a range rover , there's no air suspension , so you can't lower the car down to make that easier . also , the tow hitch it's fixed . it's not retractable once again , like it's retractable on a range rover that we can still toe the same 3.5 tons . this car's that's pretty good , but also pretty good is that there's no lower lip . so once you've got things appear , there is enough to slide in on this very tender points around the place . you got 12 volt socket here as well . you've also got a boot liner there to keep it nice and clean . z8 don't dirty the carpet . unfortunately , under there , there's no extra storage , which is annoying because really , you could do is somewhere to put the removable parcel shelf . so now it's just kind of lay like that . maybe i see what's going on because i want to show you the boot size yet . it's very big , but it's not quite as big as a porsche cayenne . you might be wondering what the heck this bag is . well , actually , more on that later in the video is the last thing i wanna point out . is this this national guttering around the roof ? so what ? it's raining that could get filled it with water . then you're leaning in . all of a sudden , it just drips down your neck on . that makes you mad .","As you can see , if you want to carry items in the boot and I need a bit more space , you can ask your rear passengers sit more of pride because it does increase the low capacity . But people really don't wanna travel like that . Aren't they really , she carrying really large items you're gonna need to fold the seats down and to do it . A two stage process , which is a bit of a fast these days for these seat backs . They do lie flat . The problem is that you have this huge ridge here . Now it's gonna be really hard to push heavy items right to the front of the car . Now let's talk about the actual boot space , so this door opens sideways , so it's really awkward to do in tight spaces . Also , it's really heavy because you got that spare with on the back of this There , you got the quilting here . That's really nice now . What's not so nice , though , is the fact that you really do have to kind of lift things up quite a way to get them into this . Because unlike a Range Rover , there's no air suspension , so you can't lower the car down to make that easier . Also , the tow hitch it's fixed . It's not retractable once again , like it's retractable on a Range Rover that we can still toe the same 3.5 tons . This car's that's pretty good , but also pretty good is that there's no lower lip . So once you've got things appear , there is enough to slide in on this very tender points around the place . You got 12 volt socket here as well . You've also got a boot liner there to keep it nice and clean . Z8 don't dirty the carpet . Unfortunately , under there , there's no extra storage , which is annoying because really , you could do is somewhere to put the removable parcel shelf . So now it's just kind of lay like that . Maybe I see what's going on because I want to show you the boot size yet . It's very big , but it's not quite as big as a Porsche Cayenne . You might be wondering what the heck this bag is . Well , actually , more on that later in the video is the last thing I wanna point out . Is this this national guttering around the roof ? So what ? It's raining that could get filled it with water . Then you're leaning in . All of a sudden , it just drips down your neck on . That makes you mad .",9
112,19,"when the central locking engages , it sounds a little bit like a gun going off , which could prove a bit dangerous when you consider that some of the people who might buy this car probably also carry guns . and he might startle them .","When the central locking engages , it sounds a little bit like a gun going off , which could prove a bit dangerous when you consider that some of the people who might buy this car probably also carry guns . And he might startle them .",6
112,20,"these running boards a hyundai , we're getting into the car , but when you get out , you end up robbing the backs of your trousers on them on different the rear of the car . the side mounted exhausts as well , and then you just yeah , you just filthy in this bag hair .","These running boards a Hyundai , we're getting into the car , but when you get out , you end up robbing the backs of your trousers on them on different the rear of the car . The side mounted exhausts as well , and then you just yeah , you just filthy in this bag hair .",3
112,21,"you have some netting , which you can attach the inside of the car . maybe keep your dog separate from the interior . the cover . as you can see , it's it's all of it seas to get tangled on . it's even harder to fit onto put away .","You have some netting , which you can attach the inside of the car . Maybe keep your dog separate from the interior . The cover . As you can see , it's it's all of it seas to get tangled on . It's even harder to fit onto put away .",1
112,22,"so i think i'll leave that there for the mercedes delivery driver deal with thes doors is so heavy and hard to shut properly that your friends will never be able to do it . you have to say , just give it a jolly good slam .","So I think I'll leave that there for the Mercedes delivery driver Deal with thes doors is so heavy and hard to shut properly that your friends will never be able to do it . You have to say , Just give it a jolly good slam .",3
112,23,"thankfully , this car has plenty of cool features to help make up for all . this is five .","Thankfully , this car has plenty of cool features to help make up for all . This is five .",6
112,24,"like the old j cast , this one uses a ladder frame chassis , and it's a bit like this chocolate bar , where you have , like a tough lower section , which the whales and everything they're attached to the body is placed on top with the new girl . in this case , it also has a rigid axle rear suspension like the old car for better off road travel . yet the front gets modern double wishbone suspension . improve comfort .","Like the old J cast , this one uses a ladder frame chassis , and it's a bit like this chocolate bar , where you have , like a tough lower section , which the whales and everything they're attached to the body is placed on top with the new girl . In this case , it also has a rigid axle rear suspension like the old car for better off road travel . Yet the front gets modern double wishbone suspension . Improve comfort .",9
112,25,"you also have a modern , reckon pinion steering system . where's elka hudson recirculating ball type , which is just really , really bad on dear . all these improvements means it off road , but also look better on road .","You also have a modern , reckon pinion steering system . Where's Elka Hudson recirculating ball type , which is just really , really bad on dear . All these improvements means it off road , but also look better on road .",4
112,26,"the bonnet , wings , doors and tower gate are all made out of aluminium to help keep the weight down there . this thing still does weigh over 2.5 tons , as well as a low range mode for the gearbox .","The bonnet , wings , doors and tower gate are all made out of aluminium to help keep the weight down there . This thing still does weigh over 2.5 tons , as well as a low range mode for the gearbox .",6
112,27,you've also got a front central andrea differential for superior off road grip .,You've also got a front central Andrea differential for superior off road grip .,1
112,29,"things j 63 has a hand built twin turbo four litre v8 with 585 horsepower , 850 new two meters of torque , and you get 0 to 60 in just 4.5 seconds . sounds pretty cold as well .","Things J 63 has a hand built twin turbo four litre V8 with 585 horsepower , 850 new two meters of torque , and you get 0 to 60 in just 4.5 seconds . Sounds pretty cold as well .",0
112,30,performance from this big thing is incredible . i tied it from 0 to 60 miles . now in just 4.3 seconds . that's quicker than a range rover sport s v r floor . the throttle on this thing .,Performance from this big thing is incredible . I tied it from 0 to 60 miles . Now in just 4.3 seconds . That's quicker than a Range Rover sport S V R floor . The throttle on this thing .,0
112,31,"it's like a dragster on stilts . the bonnet rises almost like a powerboat , and then it just booker's off down the road like a bull mastiff that's just spotted . a cat drags you along behind it by the leash , whether you like it or not . thankfully , though , it does have the agility to cope with its performance , unlike the old g 63 which is a bit like piloting a jet powered jelly down the road because if you made a sudden import than it would throw complete , wobbly and get confusing , wouldn't know what to do . where is this one doesn't .","It's like a dragster on stilts . The bonnet rises almost like a powerboat , and then it just Booker's off down the road like a bull mastiff that's just spotted . A cat drags you along behind it by the leash , whether you like it or not . Thankfully , though , it does have the agility to cope with its performance , unlike the old G 63 which is a bit like piloting a jet powered jelly down the road because if you made a sudden import than it would throw complete , wobbly and get confusing , wouldn't know what to do . Where is this one doesn't .",0
112,32,"so if you need to break to avoid hitting something , it will stop . if you need to steer around an obstacle , it will respond and change direction . the steering just works like that in a normal car , and it feels like it rather than just being something to hold on to . of course , it's going to equality quickly . this thing will start to run wide , but considering weighs about as much as a fully grown white male rhinoceros , it handles pretty well . now you can put into different modes with a dr select button and put into sports . if you want to in that wall do things like sharpen the throttle response . it'll make the engine sound a little bit more angry . it will also sharpen the shifts for the x and nice speed automatic gearbox , but it also stiffens up the suspension . that's not great , because already the car feels pretty firm , so obviously because it's a big , tall , heavy vehicle , they had to fit it with some stiff springs to stop it , leaning in the bends like a drunk at a bar . the problem with that is that whenever you go over a bump , any bump you feel it . it comes through to the cabin . i wouldn't say it was harsh , but the car is constantly fidgeting about been need . it's almost like you're sat on a washing machine on spin cycle . it does get better when you go on the most weight sort calms down , and it's actually all right to travel the military .","So if you need to break to avoid hitting something , it will stop . If you need to steer around an obstacle , it will respond and change direction . The steering just works like that in a normal car , and it feels like it rather than just being something to hold on to . Of course , it's going to equality quickly . This thing will start to run wide , but considering weighs about as much as a fully grown white male rhinoceros , it handles pretty well . Now you can put into different modes with a Dr Select button and put into sports . If you want to in that wall do things like sharpen the throttle response . It'll make the engine sound a little bit more angry . It will also sharpen the shifts for the X and nice speed automatic gearbox , but it also stiffens up the suspension . That's not great , because already the car feels pretty firm , so obviously because it's a big , tall , heavy vehicle , they had to fit it with some stiff springs to stop it , leaning in the bends like a drunk at a bar . The problem with that is that whenever you go over a bump , any bump you feel it . It comes through to the cabin . I wouldn't say it was harsh , but the car is constantly fidgeting about been need . It's almost like you're sat on a washing machine on spin cycle . It does get better when you go on the most weight sort calms down , and it's actually all right to travel the military .",4
112,33,"this thing for some of that is about as aerodynamic as buckingham palace . you don't really get much wind noise . that's probably because you got double glazing . thing is , though , i've just been on the motorway for two hours on cruising at a steady speed on by men returning 18 miles to the gallon . not great , but i suppose if you can afford this guy , you don't really care , do you ?","This thing for some of that is about as aerodynamic as Buckingham Palace . You don't really get much wind noise . That's probably because you got double glazing . Thing is , though , I've just been on the motorway for two hours on cruising at a steady speed on by men returning 18 miles to the gallon . Not great , but I suppose if you can afford this guy , you don't really care , do you ?",3
112,34,what you will care about is the fact that you do get a standard automatic cruise control so you can keep your safe distance from the car in front so you can just sit back and relax and enjoy the view from your lofty driving position .,What you will care about is the fact that you do get a standard automatic cruise control so you can keep your safe distance from the car in front so you can just sit back and relax and enjoy the view from your lofty driving position .,5
112,35,"the rays driving position is particularly good when you're driving in time because you can even look down on people in rain drivers . yes , they're making their king of the road . but in the g class , you are the emperor of the road and visit . it is good all round . so you got this shallow dash , and that , combined with the upright windscreen , means that you get a great view forward . and it helps that you can actually use the little indicators on the wings as sites . and then there's the wheel arches . they mean that you can actually see where the alloys artie , don't curb them when you're trying to park on this big glass area , even the backing a huge rear window , it's partly obscured by that spare wheel , but it's not too bad .","The rays driving position is particularly good when you're driving in time because you can even look down on people in rain drivers . Yes , they're making their king of the road . But in the G class , you are the emperor of the road and visit . It is good all round . So you got this shallow dash , and that , combined with the upright windscreen , means that you get a great view forward . And it helps that you can actually use the little indicators on the wings as sites . And then there's the wheel arches . They mean that you can actually see where the alloys Artie , don't curb them when you're trying to park on this big glass area , even the backing a huge rear window , it's partly obscured by that spare wheel , but it's not too bad .",3
112,36,then you've got some safety kit as well . so this car's auto emergency braking to prevent an accident the one in this cause seems to keep on seeing accidents that on actually about to happen . it keeps pre tensioning the seatbelt .,Then you've got some safety kit as well . So this car's auto emergency braking to prevent an accident the one in this cause seems to keep on seeing accidents that on actually about to happen . It keeps pre tensioning the seatbelt .,5
112,37,"another slight problem , i guess , is the fact that you're turning circle in this thing isn't great , but you can always just drive over obstacles .","Another slight problem , I guess , is the fact that you're turning circle in this thing isn't great , but you can always just drive over obstacles .",4
112,38,"why should you want to ? you can actually take this car off road . i mean , it's a really capable off rhoda . you can climb up hell's crawl over rocks and blasted over sand dunes . or , like may just go for a leisurely drive through the woods .","Why should you want to ? You can actually take this car off road . I mean , it's a really capable off Rhoda . You can climb up hell's crawl over rocks and blasted over sand dunes . Or , like may just go for a leisurely drive through the woods .",4
112,40,"click on the pop out , but in the top right hand corner the screen to get a car way . so then , what's your verdict on the new g class ? well , it's completely different to my normal verdicts . you see from most people , i would say , avoid it because they're all better . pretty messy v's out there , however , if you like it and you want one , just go right ahead on by it , because it's got so much character on really why it looks as cool as the old g wagon . it's just way , way easier to live with . enjoy this video , please like it and share it , clicking our labor to subscribe to this channel on the video window to watch more content on the box on the right to see how much money you can save her . a new car now . despite the strike in this video , it was the german indie band on the cause stereo .","Click on the pop out , but in the top right hand corner the screen to get a car way . So then , what's your verdict on the new G class ? Well , it's completely different to my normal verdicts . You see from most people , I would say , Avoid it because they're all better . Pretty messy V's out there , However , if you like it and you want one , just go right ahead on by it , because it's got so much character on really why it looks as cool as the old G wagon . It's just way , way easier to live with . Enjoy this video , please like it and share it , clicking our labor to subscribe to this channel on the video window to watch more content on the box on the right to see how much money you can save her . A new car now . Despite the strike in this video , it was the German indie band on the cause stereo .",6
113,1,"it's pretty interesting car the new mercedes c l . a . because underneath this swooping junior c . l s looks , it's actually an a class on this one is identical beneath escape to the new pocket rocket a 45 mg because we drove this recently and basically had on my friend beneath the bonnet .","It's pretty interesting car the new Mercedes C L . A . Because underneath this swooping junior C . L s looks , it's actually an A class on this one is identical beneath escape to the new pocket rocket a 45 mg because we drove this recently and basically had on my friend beneath the bonnet .",6
113,7,"so there are three different dr programs to the gay books comfort sport on manual . i personally prefer in manual , so i'm going to put it in manual , and the gearbox is very good .","So there are three different dr programs to the gay books Comfort Sport on manual . I personally prefer in manual , so I'm going to put it in manual , and the gearbox is very good .",1
113,8,"it doesn't quite , do you what you wanted to do on downshifts , but we'll forgive it that because on up shifts and most of the rest of time , it's fantastic anything . i have a slight problem at the moment with the l a 45 is that it doesn't for some reason , same sick is the a 45 . i don't know why that is . i cannot believe that the addition of about 30 kilograms no more has taken this much ej off the driving experience .","It doesn't quite , do you what you wanted to do on downshifts , but we'll forgive it that because on up shifts and most of the rest of time , it's fantastic anything . I have a slight problem at the moment with the L A 45 is that it doesn't for some reason , same sick is the A 45 . I don't know why that is . I cannot believe that the addition of about 30 kilograms no more has taken this much ej off the driving experience .",4
113,11,"i don't think of these new baby benz amg ease as filling removed because they know they're actually pretty refined . okay , there's a bit of buzz from the four cylinder engine , but the suspension and the steering , everything it does on the movie is pretty well resolved .","I don't think of these new Baby Benz AMG ease as filling removed because they know they're actually pretty refined . Okay , there's a bit of buzz from the four cylinder engine , but the suspension and the steering , everything it does on the movie is pretty well resolved .",4
113,12,"i do like the steering of the new c l . a 45 . it's got no electronic governs in it , and there's no variable ratio rack or anything like that . it's just a nice , honest standard . power assisted steering set up , and it's really you could but huge faith from time warner . and there's just there's a nice amount of field that comes back through the rim to which is unusual . the brakes are also everything that you want them to be from a car like this .","I do like the steering of the new C L . A 45 . It's got no electronic governs in it , and there's no variable ratio rack or anything like that . It's just a nice , honest standard . Power assisted steering set up , and it's really you could but huge faith from Time Warner . And there's just there's a nice amount of field that comes back through the rim to which is unusual . The brakes are also everything that you want them to be from a car like this .",4
113,14,"i mean , i like the little fasting makes when you upshift . that's great , but it's still a four cylinder engine . at the end of the day on all the walls .","I mean , I like the little fasting makes when you upshift . That's great , but it's still a four cylinder engine . At the end of the day on all the walls .",0
113,15,it doesn't sound like a6 does it . it never will .,It doesn't sound like A6 does it . It never will .,0
113,16,"it does lots of things really well , with 45 perceiving it looks great .","It does lots of things really well , with 45 perceiving it looks great .",2
113,17,"the cabin is lovely to be in , and it's roomier than you think .","The cabin is lovely to be in , and it's roomier than you think .",3
113,20,"i'm sure to live with every day this really , really lovely . but here's the thing .","I'm sure to live with every day this really , really lovely . But here's the thing .",6
113,21,"Â£41,000 for that , these crackers . but having said that , this car is almost almost good enough to justify a mad price like that .","ÃÂ£41,000 for that , these crackers . But having said that , this car is almost almost good enough to justify a mad price like that .",7
114,2,"i lieutenant . this particular flavor of c class coupe a8 makes most sense is on medium speed cruiser . it's very refined in here , and you got plenty of low down talk with diesel engine .","I lieutenant . This particular flavor of C Class coupe A8 makes most sense is on medium speed Cruiser . It's very refined in here , and you got plenty of low down talk with diesel engine .",0
114,3,"you go , the quicker the shattered and cope with it , and the steering is very accurate .","You go , the quicker the shattered and cope with it , and the steering is very accurate .",4
114,4,but the engine can get a little grub practicality .,But the engine can get a little grub practicality .,0
114,5,"there's always gonna be a compromise with a coupe . a roof line on the c class here is that the rear headroom is a little bit restricted , but if you can live with that , the rest of the car is very accommodating .","There's always gonna be a compromise with a coupe . A roof line on the C class here is that the rear headroom is a little bit restricted , but if you can live with that , the rest of the car is very accommodating .",3
114,8,"it may have taken mercedes awhile to deliver the c class coupe , but it's been worth the wait because what we have here is a very practical and to my eyes , elegantly styled coop , eh ? that's also a pleasant drive and competitively priced . the 92nd verdict is four stars .","It may have taken Mercedes awhile to deliver the C Class coupe , but it's been worth the wait because What we have here is a very practical and to my eyes , elegantly styled Coop , eh ? That's also a pleasant drive and competitively priced . The 92nd verdict is four stars .",6
115,1,mercedes-benz slaughtered at 6.2 liter v eight engine into the e class of state and given us this the e 63 amg estate . now we know we already love the 518 brake horsepower saloon . so is the estate of good entertainment .,Mercedes-Benz slaughtered at 6.2 liter V eight engine into the e class of state and given us this the E 63 AMG estate . Now we know we already love the 518 brake horsepower saloon . So is the estate of good entertainment .,6
115,2,"the 63 definitely doesn't disappoint on that count . it really is so much fun . v8 . it's just fantastic . deliveries . excellent steering is perfectly weighted , and it's also got that combination of usability practicality .","The 63 definitely doesn't disappoint on that count . It really is so much fun . V8 . It's just fantastic . Deliveries . Excellent steering is perfectly weighted , and it's also got that combination of usability practicality .",0
115,3,and larry knows that this kind of practicality thesixty three's got the biggest boot in the class .,And Larry knows that this kind of practicality Thesixty three's got the biggest boot in the class .,9
115,4,"695 liters . with the seats up , there's loads of rare space for passengers really good front cabin , which has taken straight from the saloon anyway .","695 liters . With the seats up , there's loads of rare space for passengers really good front cabin , which has taken straight from the saloon anyway .",3
115,5,"quality is excellent . driving position's really good . there's very few complaints , really pretty much value for money .","Quality is excellent . Driving position's really good . There's very few complaints , really pretty much value for money .",2
115,6,"Â£74,400 for the 63 state and nice , not cheap by any standards . and also the running costs are going to be enormous , but it is in a class of its own . it's difficult to justify , but even so , you're not left feeling short changed .","ÃÂ£74,400 for the 63 state and nice , not cheap by any standards . And also the running costs are going to be enormous , but it is in a class of its own . It's difficult to justify , but even so , you're not left feeling short changed .",7
115,7,"some people might question why you need a 518 brake horsepower v8 estate . frankly , if you're an enthusiast , you don't need justification . the e 63 is a truly exceptional machine . we love it , and we just got its around . it's a bit pricey , so the 92nd verdict for 1/2 stars .","Some people might question why you need a 518 brake horsepower V8 estate . Frankly , if you're an enthusiast , you don't need justification . The E 63 is a truly exceptional machine . We love it , and we just got its around . It's a bit pricey , so the 92nd verdict for 1/2 stars .",6
116,3,entertainment was 6.2 liter engine in the front that makes a v8 rumble to match anything that comes out detroit with 563 horsepower . it will be entertaining . handling isn't rubbish .,Entertainment was 6.2 liter engine in the front that makes a V8 rumble to match anything that comes out Detroit with 563 horsepower . It will be entertaining . Handling isn't rubbish .,0
116,4,"it's agile . it's poised , quite stiff on the road on the way .","It's agile . It's poised , quite stiff on the road on the way .",4
116,5,"practicality , a bit of a mixed bag , really mercedes-benz saw how people are gonna use this card . there's now have a decent stereo , but these doors call .","Practicality , A bit of a mixed bag , really Mercedes-Benz saw how people are gonna use this card . There's now have a decent stereo , but these doors call .",1
116,7,"they're a pain to get in and out off that makes can't very wide , and you think god really reach to get the door down . but when it is down , head was pretty tight as well .","They're a pain to get in and out off that makes can't very wide , and you think God really reach to get the door down . But when it is down , head was pretty tight as well .",3
116,8,"for money . welcome any car Â£160,000 . we considered good value , possibly not , but against its peers it is competitively priced . but look at it this way . your mercedes-benz sell our was slower didn't handle as well . it was Â£200,000 more expensive .","For money . Welcome Any car ÃÂ£160,000 . We considered good value , possibly not , but against its peers it is competitively priced . But look at it this way . Your Mercedes-Benz sell our was slower didn't handle as well . It was ÃÂ£200,000 more expensive .",7
116,9,"so it's a loud , raucous experience dominated by this enormous engine but all wrapped up into a usable mercedes-benz package . the 92nd verdict is four stars .","So it's a loud , raucous experience dominated by this enormous engine but all wrapped up into a usable Mercedes-Benz package . The 92nd verdict is four stars .",6
117,2,"when we make a new upload while you're looking at here , folks is the most powerful engine you concurrently get from mercedes-benz . this four litre twin turbo v8 has 639 horsepower and 900 newton meters of talk . in this gts model , you can get a slightly less powerful gt-r version with 585 horsepower 800 new two meters . but then you don't have the bragging rights .","When we make a new upload while you're looking at here , folks is the most powerful engine you concurrently get from Mercedes-Benz . This four litre twin turbo V8 has 639 horsepower and 900 Newton meters of talk . In this GTS model , you can get a slightly less powerful GT-R version with 585 horsepower 800 new two meters . But then you don't have the bragging rights .",0
117,4,"so instead of being rear wheel drive , it uses the all wheel drive system from the e 63 s , which is handy considering the performance on top , which all demonstrate now , seeing as this is mercedes . most powerful car you can buy . it makes sense to do standing quarter mile run in it . and i'm gonna use the cost special data logging equipment . so i've got in it . sport your settings . left foot on the brake floor the throttle . build the revs up with my puddle . don't go !","So instead of being rear wheel drive , it uses the all wheel drive system from the E 63 s , which is handy considering the performance on top , which all demonstrate now , seeing as this is Mercedes . Most powerful car you can buy . It makes sense to do standing quarter mile run in it . And I'm gonna use the cost Special data logging equipment . So I've got in it . Sport your settings . Left foot on the brake floor The throttle . Build the revs Up with my puddle . Don't go !",0
117,5,come on ! this is going fast . what's it gonna d'oh on ? that is the standing quarter . we did it in 12.24 seconds .,Come on ! This is going fast . What's it gonna d'oh on ? That is the standing quarter . We did it in 12.24 seconds .,0
117,7,"that's quick . oh , here we go . not a super fast . whoa on , guys . enough of that . so , what did we get ? standing quarter mile in 11.97 seconds ?","That's quick . Oh , here we go . Not a super fast . Whoa on , guys . Enough of that . So , what did we get ? Standing quarter mile in 11.97 seconds ?",0
117,8,"that's not too bad , considering the gt weighs 200 kilos more than the 63 . but then it is a little bit more special than a pump to be class . this is a unique amg car . you will not be able to get a normal mercedes-benz on it very much .","That's not too bad , considering the GT weighs 200 kilos more than the 63 . But then it is a little bit more special than a pump to be class . This is a unique AMG car . You will not be able to get a normal Mercedes-Benz on it very much .",6
117,9,"looks like an amg , doesn't it ? you got em . g's latest grill there , and it just seems bigger and more aggressive than on its other models . it's huge . there's also a huge aaron takes to feed air into that four liter v eight engine . they're the ones down here can actually shut off when the engine doesn't need cooling toe aid . aerodynamics . i'm even down the side . you've got some led headlights . they're they're very , very sleek . and actually , you look at the car from certain angles . it kind of reminds me of a shark . a tiger shop , no less . i'm gonna be specific about my sharks .","Looks like an AMG , doesn't it ? You got em . G's latest Grill there , and it just seems bigger and more aggressive than on its other models . It's huge . There's also a huge Aaron takes to feed air into that four liter V eight engine . They're the ones down here can actually shut off when the engine doesn't need cooling toe aid . Aerodynamics . I'm even down the side . You've got some led headlights . They're they're very , very sleek . And actually , you look at the car from certain angles . It kind of reminds me of a shark . A tiger shop , no less . I'm gonna be specific about my sharks .",2
117,10,"so down the sides you got 21 inch alloy wheels and huge breaks . these are the standard brakes , and he got six piston calipers for plenty of stopping power .","So down the sides you got 21 inch alloy wheels and huge breaks . These are the standard brakes , and he got six piston calipers for plenty of stopping power .",9
117,11,"one thing i'm not sucking on those this look , what's inside is doing here this fake vent . it's unnecessary because this is an otherwise stylish looking car , and it doesn't think that mercedes do lately where there's no increases , it's all just smooth . it's almost like a pebble that you find on a beach has been washed smooth bythe sea over thousands of years . this car is actually based loosely on the e class but it's wider , it's longer , it's lower and it's more aggressive . that's why they're giving it some side skirts . they're making it look . it's hugging the ground at the back here , you have got some wide haunches making muscular . you got sloping roof line to make it look like a cupid . but look , of course it has four doors . hence the name , but they're frameless door , so it's very cool . you know , it's coop a8 like , isn't it ? moving down the back . you got thin led tail lights and he got what looks like fake evans there . but actually , there's a little holes in there and some holes in here they do serve a purpose . letting the air flow of the rear will on exit here today , what's also not fake . if you look down here , you've got really exhaust pipes .","One thing I'm not sucking on those this Look , what's inside is doing here this fake vent . It's unnecessary because this is an otherwise stylish looking car , and it doesn't think that Mercedes do lately where there's no increases , it's all just smooth . It's almost like a pebble that you find on a beach has been washed smooth bythe sea over thousands of years . This car is actually based loosely on the E class But it's wider , it's longer , it's lower and it's more aggressive . That's why they're giving it some side skirts . They're making it look . It's hugging the ground at the back here , you have got some wide haunches making muscular . You got sloping roof line to make it look like a Cupid . But look , of course it has four doors . Hence the name , but they're frameless door , so it's very cool . You know , it's coop A8 like , isn't it ? Moving down the back . You got thin led tail lights and he got what looks like fake Evans there . But actually , there's a little holes in there and some holes in here they do serve a purpose . Letting the air flow of the rear will on exit here today , what's also not fake . If you look down here , you've got really exhaust pipes .",2
117,12,"i mean , they're actually exhaust tips because the pipe is in there . but at least it's not fate . like almost mercedes .","I mean , they're actually exhaust tips because the pipe is in there . But at least it's not fate . Like almost Mercedes .",9
117,13,"on a standard , you get a performance exhaust , so plenty of noise .","On a standard , you get a performance exhaust , so plenty of noise .",0
117,14,"the source . a little rear diffuser down here is where once again , to smooth the airflow . but this is a big thing for me on this car is the fact that it's a hatchback . so , yeah , hatchback like a porsche panamera .","The source . A little rear diffuser down here is where once again , to smooth the airflow . But this is a big thing for me on this car is the fact that it's a hatchback . So , yeah , hatchback like a Porsche Panamera .",9
117,17,"you might look at this interior and think it's pretty much the same as any 60 three's , but actually there are some very key differences . so these vents , they're like this turbine effect , which looked cool . but the biggest difference is down here . this center console , which is absolutely massive and it's actually been designed to mimic v8 engine because you've got these little banks .","You might look at this interior and think it's pretty much the same as any 60 three's , but actually there are some very key differences . So these vents , they're like this turbine effect , which looked cool . But the biggest difference is down here . This center console , which is absolutely massive and it's actually been designed to mimic V8 engine because you've got these little banks .",2
117,18,"there's four on each side of switches where you control different things , such as the volume , the stops , our system , the deployable wing at the back of the exhaust , the traction control , the suspension , the gearbox settings and obviously your driver's modes as well . you've also got the little aim gear selected down here and in front of it is the new mercedes mouse powder for the entertainment system .","There's four on each side of switches where you control different things , such as the volume , the stops , our system , the deployable wing at the back of the exhaust , the traction control , the suspension , the gearbox settings and obviously your driver's modes as well . You've also got the little aim gear selected down here and in front of it is the new Mercedes mouse powder for the entertainment system .",1
117,20,"that in front of it , this one's got some carbon fiber effects here , which covers yeah , the cup holders very important .","That in front of it , this one's got some carbon fiber effects here , which covers yeah , the cup holders Very important .",1
117,21,"those are then various toggle switches there for the ventilation system on this car's got alcantara the interior , which makes it feel sporty , as do these wonderful sport seats .","Those are then various toggle switches there for the ventilation system on this car's got Alcantara the Interior , which makes it feel sporty , as do these wonderful sport seats .",2
117,22,"then obviously , you got the infotainment system itself with two huge screens . you can control this main screen using this control pad here , or the pad on the steering wheel on this driver's information display using the left pad , and you can go through different menus and stuff . and generally i really like this entertainment system .","Then obviously , you got the infotainment system itself with two huge screens . You can control this main screen using this control pad here , or the pad on the steering wheel on this driver's information display using the left pad , and you can go through different menus and stuff . And generally I really like this entertainment system .",8
117,23,"i think it's pretty easy to use terms of storage . it's actually all right in here . no decent practicality , the glove boxes and all right size on the door bins of bigas . well , that bottle , the a easy copes with that and the light of felt as well so things don't rattle around when you're zooming through the corners .","I think it's pretty easy to use terms of storage . It's actually all right in here . No decent practicality , the glove boxes and all right size on the door bins of Bigas . Well , that bottle , the A easy copes with that and the light of felt as well so things don't rattle around when you're zooming through the corners .",1
