,Unnamed: 0,id,segment_id,label_topic,aspect_lemmatized,opinion_lemmatized,sentiment
4720,,110.0,4.0,8.0,Mercedes-Benz system,good Audi BMW,neg
4721,,110.0,4.0,8.0,cabin,glorious,pos
4722,1984.0,110.0,5.0,1.0,space,actually really good,pos
4723,1985.0,110.0,6.0,2.0,car,stand,pos
4724,,110.0,6.0,2.0,car,scream quality,pos
4725,,110.0,6.0,2.0,especially back,stand,pos
4726,1986.0,110.0,7.0,9.0,tailgate,electrically operated,neu
4727,,110.0,7.0,9.0,tailgate,take absolute age open,neg
4728,,110.0,7.0,9.0,boot,really really practical,pos
4729,,110.0,7.0,9.0,feature,really cool,pos
4730,,110.0,7.0,9.0,floor,locakble false,neu
4731,,110.0,7.0,9.0,parcel shelf,easy remove,pos
4732,,110.0,7.0,9.0,parcel shelf,great,pos
4733,,110.0,7.0,9.0,parcel shelf,neat,pos
4734,,110.0,7.0,9.0,load lifter,none,neu
4735,,110.0,7.0,9.0,low tide,quite high,neg
4736,,110.0,7.0,9.0,fold seat,simple,pos
4737,,110.0,7.0,9.0,lobe,nice big flat,pos
4738,1987.0,110.0,8.0,3.0,car,practical,pos
4739,,110.0,8.0,3.0,people six foot,absolutely happy back,pos
4740,,110.0,8.0,3.0,carrying three,perfectly doable,pos
4741,,110.0,8.0,3.0,headroom,much,pos
4742,,110.0,8.0,3.0,middle seat,surprisingly comfortable,pos
4743,,110.0,8.0,3.0,floor,really large,pos
4744,,110.0,8.0,3.0,floor,humping,neu
4745,1988.0,110.0,9.0,4.0,air suspension,expensive,pos
4746,1989.0,110.0,10.0,5.0,blind state monitoring,saved,pos
4747,1990.0,110.0,11.0,1.0,gear selector,really handy,pos
4748,1991.0,110.0,12.0,4.0,-,-,-
4749,1992.0,110.0,13.0,6.0,GLC,perfect,neg
4750,1993.0,110.0,14.0,2.0,back piano plastic,look great,pos
4751,,110.0,14.0,2.0,back piano plastic,scratch easily,neg
4752,1994.0,110.0,15.0,3.0,-,-,-
4753,1995.0,110.0,16.0,8.0,-,-,-
4754,1996.0,110.0,17.0,0.0,automatic gearbox,jerk slightly sometimes,neg
4755,1997.0,110.0,18.0,4.0,drive,pretty good,pos
4756,,110.0,18.0,4.0,suspension,comfortable,pos
4757,,110.0,18.0,4.0,bump,slight rocking sensation,neg
4758,,110.0,18.0,4.0,control,little bit numb,neg
4759,,110.0,18.0,4.0,steering,little bit numb,neg
4760,,110.0,18.0,4.0,brake,little bit numb,neg
4761,,110.0,18.0,4.0,handling,well enough,pos
4762,,110.0,18.0,4.0,car,big,pos
4763,,110.0,18.0,4.0,drive,actually pretty easy,pos
4764,,110.0,18.0,4.0,seating,,pos
4765,,110.0,18.0,4.0,car,laidback approach,pos
4766,1998.0,110.0,19.0,5.0,corner,easy judge,pos
4767,,110.0,19.0,5.0,rear pillar,flat,pos
4768,,110.0,19.0,5.0,rear pillar,real blind spot,neu
4769,1999.0,110.0,20.0,3.0,soundproofing,stand,pos
4770,,110.0,20.0,3.0,car,noticeably quieter,pos
4771,2000.0,110.0,21.0,0.0,-,-,-
4772,2001.0,110.0,22.0,6.0,entertainment system,little bit confusing,neg
4773,,110.0,22.0,6.0,2.1 litre diesel engine,touch noisy,neg
4774,2002.0,110.0,23.0,2.0,car,super stylish,pos
4775,,110.0,23.0,2.0,travel,really relaxing,pos
4776,2003.0,110.0,24.0,7.0,-,-,-
4777,2004.0,110.0,25.0,6.0,-,-,-
4778,2005.0,111.0,1.0,6.0,-,-,-
4779,2006.0,111.0,2.0,0.0,-,-,-
4780,2007.0,111.0,3.0,4.0,automatic gearbox,love,pos
4781,2008.0,111.0,4.0,0.0,exhaust,getting louder,pos
4782,,111.0,4.0,0.0,engine,pretty pretty nice,pos
4783,111.0,111.0,5.0,7.0,car,quite expensive,pos
4784,,111.0,5.0,7.0,seat,nappa leather,pos
4785,,111.0,5.0,7.0,seat,lovely,pos
4786,2010.0,111.0,6.0,2.0,inside,quite mordern,neg
4787,,111.0,6.0,2.0,button,bit cluttered,neg
4788,,111.0,6.0,2.0,dial,feel bit cheap,neg
4789,,111.0,6.0,2.0,material,soft,pos
4790,,111.0,6.0,2.0,material,sturdy,pos
4791,,111.0,6.0,2.0,entertainment system,look little bit offset,neg
4792,2011.0,111.0,7.0,1.0,system,easiest operate,neg
4793,2012.0,111.0,8.0,0.0,drive,rear wheel,neu
4794,,111.0,8.0,0.0,car,sport,neu
4795,,111.0,8.0,0.0,engine,front,neu
4796,,111.0,8.0,0.0,drive,feel sport,neg
4797,2013.0,111.0,9.0,4.0,dynamic handling packgae,well worth,pos
4798,,111.0,9.0,4.0,comfort mode,comfortable normal SLC,pos
4799,,111.0,9.0,4.0,dynamic sport mode,make comfortable,pos
4800,,111.0,9.0,4.0,handling,better,pos
4801,,111.0,9.0,4.0,dynamic sport mode,well worth,pos
4802,,111.0,9.0,4.0,bump,car feel quite fidgety,neg
4803,,111.0,9.0,4.0,bump,bouncing around quite bit,neg
4804,,111.0,9.0,4.0,bump,quite lot shimmy,neg
4805,,111.0,9.0,4.0,bump,shake body flex,neg
4806,2014.0,111.0,10.0,9.0,roof,can't operate moving,neg
4807,2015.0,111.0,11.0,3.0,top,hard,pos
4808,,111.0,11.0,3.0,inside,nice,pos
4809,,111.0,11.0,3.0,inside,quiet,pos
4810,,111.0,11.0,3.0,inside,feel secure,pos
4811,,111.0,11.0,3.0,car,feel like normal coop,neu
4812,2016.0,111.0,12.0,4.0,automatic gearbox,pretty good,pos
4813,,111.0,12.0,4.0,cruising around,nice,pos
4814,,111.0,12.0,4.0,cruising around,relaxing,pos
4815,,111.0,12.0,4.0,manual gearbox,save cash,neu
4816,,111.0,12.0,4.0,car,feel cruiser sport,neu
4817,,111.0,12.0,4.0,bumpy road,much better comfort mode,pos
4818,2017.0,111.0,13.0,0.0,seating,low ground,neu
4819,,111.0,13.0,0.0,car,happy,pos
4820,,111.0,13.0,0.0,car,quick,pos
4821,2018.0,111.0,14.0,7.0,car,quite old,neu
4822,,111.0,14.0,7.0,discount,incredible,pos
4823,,111.0,14.0,7.0,price,decent value,pos
4824,2019.0,111.0,15.0,6.0,-,-,-
4825,2020.0,111.0,16.0,1.0,roof,old,neg
4826,2021.0,111.0,17.0,9.0,Magic Sky feature,love,pos
4827,2022.0,111.0,18.0,6.0,-,-,-
4828,2023.0,112.0,1.0,6.0,outside,old fashioned,neu
4829,,112.0,1.0,6.0,G class,little bit like retro sweet,neu
4830,,112.0,1.0,6.0,inside,indeed new,neu
4831,2024.0,112.0,2.0,2.0,body,slab sided,neu
4832,,112.0,2.0,2.0,back,big spare wheel,neu
4833,,112.0,2.0,2.0,spare wheel,big,neu
4834,,112.0,2.0,2.0,hinge,exposed,neu
4835,,112.0,2.0,2.0,door handle,old fashioned,neu
4836,2025.0,112.0,3.0,7.0,-,-,-
4837,2026.0,112.0,4.0,3.0,car,tall,pos
4838,,112.0,4.0,3.0,grab handle,,neg
4839,2027.0,112.0,5.0,2.0,exterior design,retro,pos
4840,,112.0,5.0,2.0,inside,completely modern,pos
4841,,112.0,5.0,2.0,interior,dominated two huge digital screen,neu
4842,,112.0,5.0,2.0,screen,huge,pos
4843,2028.0,112.0,6.0,8.0,screen,big,pos
4844,,112.0,6.0,8.0,menu,easy,pos
4845,,112.0,6.0,8.0,swivel,easy,neg
4846,,112.0,6.0,8.0,swivel,awkward operate,neg
4847,,112.0,6.0,8.0,carplay,easy use,pos
4848,,112.0,6.0,8.0,carplay,get full screen,neg
4849,,112.0,6.0,8.0,carplay,part screen,neg
4850,,112.0,6.0,8.0,carplay,randomlty disconnect,neg
4851,,112.0,6.0,8.0,carplay,sometimes clip track,neg
4852,,112.0,6.0,8.0,carplay,loses connection plit second,neg
4853,,112.0,6.0,8.0,carplay,bit annoying,neg
4854,,112.0,6.0,8.0,cable,little bit annoying,neg
4855,,112.0,6.0,8.0,cable,place thread,neg
4856,,112.0,6.0,8.0,store,decent size,pos
4857,,112.0,6.0,8.0,glove box,reasonable,pos
4858,,112.0,6.0,8.0,coin holder,little,neu
4859,,112.0,6.0,8.0,door bin,fit three bottle,pos
4860,,112.0,6.0,8.0,quality,really really nice,pos
4861,,112.0,6.0,8.0,look,really good,pos
4862,2029.0,112.0,7.0,2.0,car,feel high class,pos
4863,,112.0,7.0,2.0,switch,metallic,neu
4864,,112.0,7.0,2.0,trim,metallic,neu
4865,,112.0,7.0,2.0,trim,feel nice,pos
4866,,112.0,7.0,2.0,paddle shifter,solid metal,pos
4867,,112.0,7.0,2.0,wood trim effect,like,pos
4868,,112.0,7.0,2.0,window switch,cheap plastic,neg
4869,,112.0,7.0,2.0,sun visor,cheap plastic,neg
4870,,112.0,7.0,2.0,sun visor,awful,neg
4871,,112.0,7.0,2.0,rest car,lovely,pos
4872,2030.0,112.0,8.0,3.0,seat,nappa leather,neu
4873,,112.0,8.0,3.0,leather,quilted effect,pos
4874,2031.0,112.0,9.0,7.0,quilted leather,lovely,pos
4875,2032.0,112.0,10.0,0.0,-,-,-
4876,2033.0,112.0,11.0,9.0,option,need spend,pos
4877,,112.0,11.0,9.0,car,well equipped,pos
4878,,112.0,11.0,9.0,suspension,adjustable,neu
4879,,112.0,11.0,9.0,headlight,adaptive led,neu
4880,2034.0,112.0,12.0,1.0,front seat,heated,pos
4881,2035.0,112.0,13.0,9.0,sunroof,glass,neu
4882,2036.0,112.0,14.0,3.0,adjustable lumbar support,want,neu
4883,,112.0,14.0,3.0,adjustment,absolutely load,pos
4884,,112.0,14.0,3.0,new G class,longer,neu
4885,,112.0,14.0,3.0,new G class,taller,neu
4886,,112.0,14.0,3.0,new G class,wider,neu
4887,,112.0,14.0,3.0,front space,load,pos
4888,,112.0,14.0,3.0,seat,really jack,pos
4889,,112.0,14.0,3.0,seat,go lower,pos
4890,,112.0,14.0,3.0,view,good,pos
4891,,112.0,14.0,3.0,get,easy,pos
4892,,112.0,14.0,3.0,headroom,plenty,pos
4893,,112.0,14.0,3.0,rear door,open wide,pos
4894,,112.0,14.0,3.0,headroom,Oh gosh load,pos
4895,,112.0,14.0,3.0,six foot tall,fine,pos
4896,,112.0,14.0,3.0,knee room,decent,neu
4897,,112.0,14.0,3.0,foot,stretch way can't go,neu
4898,,112.0,14.0,3.0,back,fully like limousine,neg
4899,,112.0,14.0,3.0,back,comfy enough,neu
4900,,112.0,14.0,3.0,back,can't complain,pos
4901,,112.0,14.0,3.0,rear window,huge,pos
4902,,112.0,14.0,3.0,ledge,low,pos
4903,,112.0,14.0,3.0,kid,built sit easily,pos
4904,,112.0,14.0,3.0,middle seat,little bit harder,neu
4905,,112.0,14.0,3.0,window,big,pos
4906,,112.0,14.0,3.0,middle seat,raised,neu
4907,,112.0,14.0,3.0,floor,pretty flat,pos
4908,,112.0,14.0,3.0,footroom,load,pos
4909,,112.0,14.0,3.0,back,comfortable,pos
4910,,112.0,14.0,3.0,carrying three back,problem,pos
4911,,112.0,14.0,3.0,carrying five,doable,pos
4912,2037.0,112.0,15.0,1.0,ashtray,little,neu
4913,,112.0,15.0,1.0,pocket,airplane style,neu
4914,,112.0,15.0,1.0,pocket,flimsy,neg
4915,,112.0,15.0,1.0,door bin,big,pos
4916,,112.0,15.0,1.0,space,enough,pos
4917,,112.0,15.0,1.0,rear seat,heated,pos
4918,,112.0,15.0,1.0,quality,front,neu
4919,,112.0,15.0,1.0,seat,feel cheap,pos
4920,2038.0,112.0,16.0,9.0,carrying large item,fold seat,neu
4921,,112.0,16.0,9.0,fold seat,bit fast,pos
4922,,112.0,16.0,9.0,fold seat,two stage process,neu
4923,,112.0,16.0,9.0,back seat,llie flat`,pos
4924,,112.0,16.0,9.0,ridge,huge,neg
4925,,112.0,16.0,9.0,heavy item,hard tto push front,neg
4926,,112.0,16.0,9.0,boot door,open sideways,neu
4927,,112.0,16.0,9.0,boot door,really heavy,neg
4928,,112.0,16.0,9.0,boot door,awkward tight space,neg
4929,,112.0,16.0,9.0,quilting,really nice,pos
4930,,112.0,16.0,9.0,lifting thing,nice,neg
4931,,112.0,16.0,9.0,lifting thing,quite way,neg
4932,,112.0,16.0,9.0,tow hitch,fixed,neg
4933,,112.0,16.0,9.0,tow hitch,retractable,neg
4934,,112.0,16.0,9.0,car,can't lower,neg
4935,,112.0,16.0,9.0,car,pretty good,pos
4936,,112.0,16.0,9.0,lower lip,pretty good,pos
4937,,112.0,16.0,9.0,boot liner,nice,pos
4938,,112.0,16.0,9.0,boot liner,clean,pos
4939,,112.0,16.0,9.0,underfloor storage,annoying,neg
4940,,112.0,16.0,9.0,boot size,big,pos
4941,,112.0,16.0,9.0,boot size,quite big Porsche Cayenne,neg
4942,,112.0,16.0,9.0,roof,drip neck raining,neg
4943,,112.0,16.0,9.0,roof,get filled water,neg
4944,,112.0,16.0,9.0,roof,make mad,neg
4945,2039.0,112.0,17.0,6.0,-,-,-
4946,2040.0,112.0,18.0,5.0,-,-,-
4947,2041.0,112.0,19.0,6.0,central locking sound,like gun going,neg
4948,,112.0,19.0,6.0,sound,dangerous,neg
4949,2042.0,112.0,20.0,3.0,get,rubbing trouser exhaust,neg
4950,2043.0,112.0,21.0,1.0,netting,harder fit,neg
4951,2044.0,112.0,22.0,3.0,door,heavy,neg
4952,,112.0,22.0,3.0,door,hard shut properly,neg
4953,2045.0,112.0,23.0,6.0,cool feature,plenty,neu
4954,2046.0,112.0,24.0,9.0,chasis,ladder frame,neu
4955,,112.0,24.0,9.0,lower section,tough,neu
4956,,112.0,24.0,9.0,rear suspension,rigid axle,neu
4957,,112.0,24.0,9.0,offroad travel,better,pos
4958,,112.0,24.0,9.0,front suspension,modern double wishbone,pos
4959,,112.0,24.0,9.0,comfort,improve,pos
4960,2047.0,112.0,25.0,4.0,steering system,mordern,pos
4961,2048.0,112.0,26.0,6.0,weight,,neu
4962,2049.0,112.0,27.0,1.0,offroad grip,superior,pos
4963,2050.0,112.0,28.0,6.0,-,-,-
4964,2051.0,112.0,29.0,0.0,sound,pretty cold,pos
4965,2052.0,112.0,30.0,0.0,performance,incredible,pos
4966,,112.0,30.0,0.0,car,quicker Range Rover,pos
4967,2053.0,112.0,31.0,0.0,throttle,like dragster stilt,pos
4968,,112.0,31.0,0.0,performance,agility cope performance,neu
4969,2054.0,112.0,32.0,4.0,steering,like normal car,neu
4970,,112.0,32.0,4.0,steering,quickly,neu
4971,,112.0,32.0,4.0,handle,pretty well,pos
4972,,112.0,32.0,4.0,atomatic gearbox,nice,pos
4973,,112.0,32.0,4.0,bump,feel,neg
4974,,112.0,32.0,4.0,bump,harsh,neu
4975,,112.0,32.0,4.0,car,constantly fidgeting,neg
4976,,112.0,32.0,4.0,car,feel pretty firm,neu
4977,,112.0,32.0,4.0,car,almost like sitting washing machine spin cycle,neg
4978,,112.0,32.0,4.0,travel,alright,pos
4979,,112.0,32.0,4.0,weight,sort calm down,neu
4980,,112.0,32.0,4.0,car,big,neu
4981,,112.0,32.0,4.0,car,tall,neu
4982,,112.0,32.0,4.0,car,heavy,neu
4983,,112.0,32.0,4.0,sport mode,great,neg
4984,,112.0,32.0,4.0,engine sound,bit angry,neu
4985,2055.0,112.0,33.0,3.0,aerodynamic,Buckingham Palace,neu
4986,,112.0,33.0,3.0,wind noise,really get much,neg
4987,2056.0,112.0,34.0,5.0,driving position,lofty,pos
4988,,112.0,34.0,5.0,cruise control,standard automatic,neu
4989,2057.0,112.0,35.0,3.0,driving position,particularly good,pos
4990,,112.0,35.0,3.0,G class,emporer road,pos
4991,,112.0,35.0,3.0,car,good around,pos
4992,,112.0,35.0,3.0,dash,shallow,neu
4993,,112.0,35.0,3.0,windscreen,upright,neu
4994,,112.0,35.0,3.0,view,great forward,pos
4995,,112.0,35.0,3.0,rear window,huge,pos
4996,,112.0,35.0,3.0,rear window,partly obscured spare wheel,neg
4997,,112.0,35.0,3.0,rear window,bad,neg
4998,2058.0,112.0,36.0,5.0,auto emergency braking,keep pre tensioning seatbelt,neg
4999,2059.0,112.0,37.0,4.0,turning circle,great,neg
5000,,112.0,37.0,4.0,obstables,drive,neu
5001,2060.0,112.0,38.0,4.0,road,really capable,neu
5002,,112.0,38.0,4.0,wood,liesurely drive,pos
5003,,112.0,38.0,4.0,sand dune,blast,pos
5004,,112.0,38.0,4.0,rock,crawl,pos
5005,2061.0,112.0,39.0,4.0,-,-,-
5006,2062.0,112.0,40.0,6.0,car,pretty messy,neg
5007,,112.0,40.0,6.0,car,got much character,pos
5008,,112.0,40.0,6.0,car,look cool,pos
5009,2063.0,113.0,1.0,6.0,car,pretty interesting,pos
5010,,113.0,1.0,6.0,look,swooping,pos
5011,,113.0,1.0,6.0,car,identical A class,neu
5012,2064.0,113.0,2.0,0.0,-,-,-
5013,2065.0,113.0,3.0,1.0,-,-,-
5014,2066.0,113.0,4.0,4.0,-,-,-
5015,2067.0,113.0,5.0,6.0,-,-,-
5016,2068.0,113.0,6.0,6.0,-,-,-
5017,2069.0,113.0,7.0,1.0,gearbox,good,pos
5018,2070.0,113.0,8.0,4.0,upshift,fantastic,pos
5019,,113.0,8.0,4.0,driving experience,slight problem,neg
5020,2071.0,113.0,9.0,0.0,-,-,-
5021,2072.0,113.0,10.0,6.0,-,-,-
5022,2073.0,113.0,11.0,4.0,engine,bit buzz,neg
5023,,113.0,11.0,4.0,suspension,well resolved,pos
5024,,113.0,11.0,4.0,steering,well resolved,pos
5025,2074.0,113.0,12.0,4.0,steering,like,pos
5026,,113.0,12.0,4.0,steering,electric governs,neg
5027,,113.0,12.0,4.0,steering,variable ratio rack,neg
5028,,113.0,12.0,4.0,steering,nice,pos
5029,,113.0,12.0,4.0,steering,honest,pos
5030,,113.0,12.0,4.0,field,nice amount,pos
5031,2075.0,113.0,13.0,0.0,-,-,-
5032,2076.0,113.0,14.0,0.0,upshift,great,pos
5033,,113.0,14.0,0.0,little fasting,like,pos
5034,2077.0,113.0,15.0,0.0,sound,like A6,neu
5035,2078.0,113.0,16.0,2.0,look,great,pos
5036,2079.0,113.0,17.0,3.0,cabin,lovely,pos
5037,,113.0,17.0,3.0,cabin,roomier,pos
5038,2080.0,113.0,18.0,0.0,-,-,-
5039,2081.0,113.0,19.0,4.0,-,-,-
5040,2082.0,113.0,20.0,6.0,car,really really lovely,pos
5041,2083.0,113.0,21.0,7.0,price,justified,pos
5042,,113.0,21.0,7.0,car,good enough,pos
5043,2084.0,114.0,1.0,6.0,-,-,-
5044,2085.0,114.0,2.0,0.0,car,make sense medium speed Cruiser,neu
5045,,114.0,2.0,0.0,car,refined,pos
5046,,114.0,2.0,0.0,car,plenty low torque,neu
5047,2086.0,114.0,3.0,4.0,engine,quicker,pos
5048,,114.0,3.0,4.0,steering,accurate,pos
5049,2087.0,114.0,4.0,0.0,engine,little grub practicality,neu
5050,2088.0,114.0,5.0,3.0,rear headroom,little bit restricted,neg
5051,,114.0,5.0,3.0,rest car,accommodating,pos
5052,2089.0,114.0,6.0,7.0,-,-,-
5053,2090.0,114.0,7.0,6.0,-,-,-
5054,2091.0,114.0,8.0,6.0,style,elegant,pos
5055,,114.0,8.0,6.0,drive,pleasent,pos
5056,,114.0,8.0,6.0,price,competitive,pos
5057,,114.0,8.0,6.0,practicality,practical,pos
5058,2092.0,115.0,1.0,6.0,horsepower,love,pos
5059,2093.0,115.0,2.0,0.0,car,much fun,pos
5060,,115.0,2.0,0.0,car,fantastic,pos
5061,,115.0,2.0,0.0,delivery,excellent,pos
5062,,115.0,2.0,0.0,steering,perfectly weighted,pos
5063,,115.0,2.0,0.0,car,combination usability practicality,pos
5064,2094.0,115.0,3.0,9.0,boot,biggest class,pos
5065,2095.0,115.0,4.0,3.0,rear space,load,pos
5066,,115.0,4.0,3.0,front cabin,really good,pos
5067,2096.0,115.0,5.0,2.0,Quality,excellent,pos
5068,,115.0,5.0,2.0,Driving position,really good,pos
5069,,115.0,5.0,2.0,value,pretty much value money,pos
5070,,115.0,5.0,2.0,car,complaint,pos
5071,2097.0,115.0,6.0,7.0,price,nice,neu
5072,,115.0,6.0,7.0,price,cheap standard,neu
5073,,115.0,6.0,7.0,running cost,enormous,neu
5074,,115.0,6.0,7.0,price,difficult justify,neg
5075,,115.0,6.0,7.0,price,feel shortchanged,neu
5076,2098.0,115.0,7.0,6.0,E 63,truly exceptional machince,pos
5077,,115.0,7.0,6.0,car,love,pos
5078,,115.0,7.0,6.0,price,bit pricey,neg
5079,2099.0,116.0,1.0,6.0,-,-,-
5080,2100.0,116.0,2.0,9.0,-,-,-
5081,2101.0,116.0,3.0,0.0,engine,rumble,neu
5082,,116.0,3.0,0.0,handling,rubbish,neg
5083,,116.0,3.0,0.0,engine,entertaining,pos
5084,2102.0,116.0,4.0,4.0,car,agile,pos
5085,,116.0,4.0,4.0,car,poised,pos
5086,,116.0,4.0,4.0,car,quite stiff road,neu
5087,2103.0,116.0,5.0,1.0,practicality,bit mixed bag,neu
5088,,116.0,5.0,1.0,stereo,decent,neu
5089,,116.0,5.0,1.0,door,call,neu
5090,2104.0,116.0,6.0,9.0,-,-,-
5091,2105.0,116.0,7.0,3.0,get,pain,neg
5092,,116.0,7.0,3.0,door,wide,neg
5093,,116.0,7.0,3.0,door head,pretty tight,neg
5094,2106.0,116.0,8.0,7.0,priced,competitively,neu
5095,2107.0,116.0,9.0,6.0,car,loud,neu
5096,,116.0,9.0,6.0,experience,raucous,neg
5097,,116.0,9.0,6.0,engine,enormous,pos
5098,2108.0,117.0,1.0,6.0,-,-,-
5099,2109.0,117.0,2.0,0.0,engine,powerful Mercedes,pos
5100,2110.0,117.0,3.0,6.0,-,-,-
5101,2111.0,117.0,4.0,0.0,drive system,wheel drive,neu
5102,,117.0,4.0,0.0,drive system,handy,pos
5103,,117.0,4.0,0.0,car,powerful buy,pos
5104,2112.0,117.0,5.0,0.0,car,going fast,pos
5105,2113.0,117.0,6.0,0.0,-,-,-
5106,2114.0,117.0,7.0,0.0,standing quarter,quick,pos
5107,,117.0,7.0,0.0,standing quarter,super fast,neg
5108,2115.0,117.0,8.0,6.0,standing quarter,bad,neu
5109,,117.0,8.0,6.0,car,unique,pos
5110,,117.0,8.0,6.0,weight,200 kilo 63,neu
5111,2116.0,117.0,9.0,2.0,grill,bigger,pos
5112,,117.0,9.0,2.0,grill,aggressive model,neu
5113,,117.0,9.0,2.0,grill,huge,neu
5114,,117.0,9.0,2.0,headlight,sleek,pos
5115,,117.0,9.0,2.0,car,reminds shark,neu
5116,,117.0,9.0,2.0,car,tiger shark,neu
5117,2117.0,117.0,10.0,9.0,brake,huge,pos
5118,,117.0,10.0,9.0,brake,standard,neu
5119,,117.0,10.0,9.0,stopping power,plenty,pos
5120,2118.0,117.0,11.0,2.0,vent,fake,neg
5121,,117.0,11.0,2.0,vent,unnecessary,neg
5122,,117.0,11.0,2.0,car,stylish looking,pos
5123,,117.0,11.0,2.0,car,smooth,pos
5124,,117.0,11.0,2.0,car,like washed pebble,pos
5125,,117.0,11.0,2.0,car,wider,pos
5126,,117.0,11.0,2.0,car,longer,neu
5127,,117.0,11.0,2.0,car,lower,neu
5128,,117.0,11.0,2.0,car,aggressive,neu
5129,,117.0,11.0,2.0,back,hugging ground,neu
5130,,117.0,11.0,2.0,hunch,wider,pos
5131,,117.0,11.0,2.0,hunch,look muscular,pos
5132,,117.0,11.0,2.0,roof line,sloping,neu
5133,,117.0,11.0,2.0,roof line,look like Cupid,neu
5134,,117.0,11.0,2.0,door,frameless,neu
5135,,117.0,11.0,2.0,car,cool,pos
5136,,117.0,11.0,2.0,tail light,thin,neu
5137,,117.0,11.0,2.0,exhaust pipe,fake,pos
5138,2119.0,117.0,12.0,9.0,exhaust,fake,pos
5139,2120.0,117.0,13.0,0.0,performance exhaust,plenty noise,neg
5140,2121.0,117.0,14.0,9.0,rear diffuser,little,neu
5141,,117.0,14.0,9.0,airflow,smooth,neu
5142,2122.0,117.0,15.0,2.0,-,-,-
5143,2123.0,117.0,16.0,7.0,-,-,-
5144,2124.0,117.0,17.0,2.0,vent,look cool,pos
5145,,117.0,17.0,2.0,centre console,absolutely massive,pos
5146,,117.0,17.0,2.0,interior,pretty much 63,neu
5147,2125.0,117.0,18.0,1.0,gear selector,little,neu
5148,2126.0,117.0,19.0,8.0,-,-,-
5149,2127.0,117.0,20.0,1.0,cup holder,important,neu
5150,2128.0,117.0,21.0,2.0,interior,feel sporty,neu
5151,,117.0,21.0,2.0,seat,sport,neu
5152,,117.0,21.0,2.0,seat,wonderful,pos
5153,2129.0,117.0,22.0,8.0,screen,huge,pos
5154,,117.0,22.0,8.0,entertaintment system,like,pos
5155,2130.0,117.0,23.0,1.0,entertaintment system,pretty easy use,pos
5156,,117.0,23.0,1.0,storage,right,neu
5157,,117.0,23.0,1.0,practicality,decent,neu
5158,,117.0,23.0,1.0,glove box,right size,neu
5159,,117.0,23.0,1.0,door bin,big,pos
5160,2131.0,117.0,24.0,9.0,carrying larger item,good,pos
5161,,117.0,24.0,9.0,load lip,quite big,pos
5162,,117.0,24.0,9.0,rear seat,fold electrically,neu
5163,2132.0,117.0,25.0,3.0,car,quite spacious,pos
5164,,117.0,25.0,3.0,roofline,sloping,neu
5165,,117.0,25.0,3.0,room,load load,pos
5166,,117.0,25.0,3.0,room,can't complain,pos
5167,,117.0,25.0,3.0,back seat,contoured,neu
5168,,117.0,25.0,3.0,back seat,feel sport,pos
5169,,117.0,25.0,3.0,back,feel bit dark black,neg
5170,,117.0,25.0,3.0,rear window,small,neg
5171,,117.0,25.0,3.0,seatbelt,brightens thing bit,neu
5172,,117.0,25.0,3.0,view black,blocked sport centre front,neg
5173,,117.0,25.0,3.0,carsick people,great,neg
5174,,117.0,25.0,3.0,car,accelerate really hard,neu
5175,2133.0,117.0,26.0,2.0,car,completely different,neu
5176,,117.0,26.0,2.0,car,way expensive,neu
5177,,117.0,26.0,2.0,car,faster,pos
5178,2134.0,117.0,27.0,1.0,back seat,snag,neg
5179,2135.0,117.0,28.0,2.0,plastic,nasty,neg
5180,,117.0,28.0,2.0,plastic,absolutely awful,neg
5181,2136.0,117.0,29.0,7.0,plastic,outrageous,neg
5182,,117.0,29.0,7.0,door opening,actually much lower roofline,neg
5183,2137.0,117.0,30.0,3.0,get,duck,neu
5184,2138.0,117.0,31.0,0.0,rev limit,annoying,neg
5185,2139.0,117.0,32.0,6.0,-,-,-
5186,2140.0,117.0,33.0,4.0,steering,rear wheel,neu
5187,,117.0,33.0,4.0,steering,aid low speed maneuverability,pos
5188,,117.0,33.0,4.0,steering,improved high speed stability,pos
5189,2141.0,117.0,34.0,9.0,rear spoiler,active,neu
5190,2142.0,117.0,35.0,4.0,differential,active rear,neu
5191,,117.0,35.0,4.0,rear wheel,grip,pos
5192,,117.0,35.0,4.0,corner exiting traction,optimal,pos
5193,,117.0,35.0,4.0,steering,sport,pos
5194,,117.0,35.0,4.0,steering,special toggle,pos
5195,2143.0,117.0,36.0,0.0,drive,feel proper,pos
5196,,117.0,36.0,0.0,drift mode,recommended road use,neu
5197,,117.0,36.0,0.0,drive,full fat badass,pos
5198,,117.0,36.0,0.0,drive,comfy,pos
5199,,117.0,36.0,0.0,pulling power,much,pos
5200,,117.0,36.0,0.0,find right gear,instant,pos
5201,2144.0,117.0,37.0,4.0,air suspension,never feel floaty,neg
5202,,117.0,37.0,4.0,air suspension,always feel tied,neg
5203,,117.0,37.0,4.0,bump,feel,neu
5204,,117.0,37.0,4.0,bump,bad,neu
5205,,117.0,37.0,4.0,steering,sharp,pos
5206,,117.0,37.0,4.0,steering,precise,pos
5207,,117.0,37.0,4.0,covering,love,pos
5208,,117.0,37.0,4.0,car,feel sporty,pos
5209,,117.0,37.0,4.0,sport plus suspension,little bit stiff road,pos
5210,,117.0,37.0,4.0,middle setting,fine fast rate driving,pos
